### OUTPUT ###
ID#1 : time : 494, Operation : delete, fitness : -1.0
ID#2 : time : 238, Operation : delete, fitness : -1.0
ID#3 : time : 246, Operation : replace, fitness : -1.0
ID#4 : time : 35, Operation : delete, fitness : -1.0
ID#5 : time : 3, Operation : insert_after, fitness : -1.0
ID#6 : time : 3, Operation : insert_after, fitness : -1.0
ID#7 : time : 2, Operation : insert_before, fitness : -1.0
ID#8 : time : 805, Operation : delete, fitness : 0.984848484848
ID#9 : time : 108, Operation : delete, fitness : -1.0
ID#10 : time : 116, Operation : delete, fitness : -1.0
ID#11 : time : 121, Operation : insert_before, fitness : -1.0
ID#12 : time : 1721, Operation : delete, fitness : 0.939393939394
ID#13 : time : 1039, Operation : insert_after, fitness : -1.0
ID#14 : time : 161, Operation : insert_after, fitness : -1.0
ID#15 : time : 824, Operation : insert_after, fitness : -1.0
ID#16 : time : 26, Operation : insert_after, fitness : -1.0
ID#17 : time : 104, Operation : replace, fitness : -1.0
ID#18 : time : 1838, Operation : insert_before, fitness : -1.0
ID#19 : time : 128, Operation : replace, fitness : -1.0
ID#20 : time : 1862, Operation : insert_after, fitness : -1.0
ID#21 : time : 150, Operation : delete, fitness : -1.0
ID#22 : time : 797, Operation : replace, fitness : 0.969696969697
ID#23 : time : 16, Operation : delete, fitness : -1.0
ID#24 : time : 114, Operation : insert_before, fitness : -1.0
ID#25 : time : 1, Operation : insert_after, fitness : -1.0
ID#26 : time : 68, Operation : delete, fitness : -1.0
ID#27 : time : 1066, Operation : replace, fitness : -1.0
ID#28 : time : 48, Operation : insert_after, fitness : -1.0
ID#29 : time : 102, Operation : replace, fitness : -1.0
ID#30 : time : 135, Operation : replace, fitness : -1.0
ID#31 : time : 715, Operation : delete, fitness : 0.969696969697
ID#32 : time : 678, Operation : delete, fitness : 0.969696969697
ID#33 : time : 2, Operation : insert_before, fitness : -1.0
ID#34 : time : 26, Operation : insert_after, fitness : -1.0
ID#35 : time : 36, Operation : insert_before, fitness : -1.0
ID#36 : time : 18, Operation : delete, fitness : -1.0
ID#37 : time : 107, Operation : delete, fitness : -1.0
ID#38 : time : 91, Operation : insert_before, fitness : -1.0
ID#39 : time : 117, Operation : insert_before, fitness : -1.0
ID#40 : time : 848, Operation : delete, fitness : -1.0
ID#41 : time : 1427, Operation : random-crossover, fitness : -1.0
ID#42 : time : 1411, Operation : random-crossover, fitness : -1.0
ID#43 : time : 103, Operation : insert_before, fitness : -1.0
ID#44 : time : 21, Operation : insert_before, fitness : -1.0
ID#45 : time : 118, Operation : insert_after, fitness : -1.0
ID#46 : time : 98, Operation : replace, fitness : -1.0
ID#47 : time : 610, Operation : delete, fitness : 0.969696969697
ID#48 : time : 32, Operation : random-crossover, fitness : -1.0
ID#49 : time : 35, Operation : random-crossover, fitness : -1.0
ID#50 : time : 22, Operation : insert_after, fitness : -1.0
ID#51 : time : 95, Operation : insert_after, fitness : -1.0
ID#52 : time : 111, Operation : insert_before, fitness : -1.0
ID#53 : time : 146, Operation : replace, fitness : -1.0
ID#54 : time : 180, Operation : insert_before, fitness : -1.0
ID#55 : time : 641, Operation : random-crossover, fitness : 0.969696969697
ID#56 : time : 650, Operation : random-crossover, fitness : -1.0
ID#57 : time : 103, Operation : replace, fitness : -1.0
ID#58 : time : 634, Operation : insert_after, fitness : 0.969696969697
ID#59 : time : 660, Operation : delete, fitness : 0.969696969697
ID#60 : time : 41, Operation : delete, fitness : -1.0
ID#61 : time : 28, Operation : insert_before, fitness : -1.0
ID#62 : time : 656, Operation : random-crossover, fitness : -1.0
ID#63 : time : 670, Operation : random-crossover, fitness : -1.0
ID#64 : time : 167, Operation : insert_before, fitness : -1.0
ID#65 : time : 122, Operation : delete, fitness : -1.0
ID#66 : time : 14, Operation : delete, fitness : -1.0
ID#67 : time : 0, Operation : insert_before, fitness : -1.0
ID#68 : time : 23, Operation : delete, fitness : -1.0
ID#69 : time : 693, Operation : random-crossover, fitness : -1.0
ID#70 : time : 701, Operation : random-crossover, fitness : 0.969696969697
ID#71 : time : 88, Operation : insert_after, fitness : -1.0
ID#72 : time : 211, Operation : delete, fitness : -1.0
ID#73 : time : 103, Operation : replace, fitness : -1.0
ID#74 : time : 105, Operation : replace, fitness : -1.0
ID#75 : time : 108, Operation : delete, fitness : -1.0
ID#76 : time : 16, Operation : random-crossover, fitness : -1.0
ID#77 : time : 41, Operation : random-crossover, fitness : -1.0
ID#78 : time : 154, Operation : insert_after, fitness : -1.0
ID#79 : time : 95, Operation : replace, fitness : -1.0
ID#80 : time : 108, Operation : delete, fitness : -1.0
ID#81 : time : 442, Operation : delete, fitness : 0.924242424242
ID#82 : time : 46, Operation : insert_before, fitness : -1.0
ID#83 : time : 16, Operation : random-crossover, fitness : -1.0
ID#84 : time : 31, Operation : random-crossover, fitness : 0.969696969697
ID#85 : time : 90, Operation : replace, fitness : -1.0
ID#86 : time : 110, Operation : replace, fitness : -1.0
ID#87 : time : 95, Operation : insert_before, fitness : -1.0
ID#88 : time : 28, Operation : insert_before, fitness : -1.0
ID#89 : time : 223, Operation : replace, fitness : -1.0
ID#90 : time : 47, Operation : random-crossover, fitness : 0.969696969697
ID#91 : time : 91, Operation : random-crossover, fitness : -1.0
ID#92 : time : 468, Operation : replace, fitness : 0.924242424242
ID#93 : time : 454, Operation : delete, fitness : 0.924242424242
ID#94 : time : 108, Operation : replace, fitness : -1.0
ID#95 : time : 18, Operation : delete, fitness : -1.0
ID#96 : time : 99, Operation : insert_before, fitness : -1.0
ID#97 : time : 41, Operation : random-crossover, fitness : -1.0
ID#98 : time : 28, Operation : random-crossover, fitness : -1.0
ID#99 : time : 109, Operation : insert_before, fitness : -1.0
ID#100 : time : 83, Operation : replace, fitness : -1.0
ID#101 : time : 362, Operation : delete, fitness : 0.984848484848
ID#102 : time : 177, Operation : replace, fitness : -1.0
ID#103 : time : 123, Operation : replace, fitness : -1.0
ID#104 : time : 31, Operation : random-crossover, fitness : -1.0
ID#105 : time : 27, Operation : random-crossover, fitness : -1.0
ID#106 : time : 93, Operation : replace, fitness : -1.0
ID#107 : time : 849, Operation : insert_after, fitness : 0.984848484848
ID#108 : time : 116, Operation : replace, fitness : -1.0
ID#109 : time : 166, Operation : insert_after, fitness : -1.0
ID#110 : time : 127, Operation : delete, fitness : -1.0
ID#111 : time : 32, Operation : random-crossover, fitness : -1.0
ID#112 : time : 25, Operation : random-crossover, fitness : -1.0
ID#113 : time : 84, Operation : replace, fitness : -1.0
ID#114 : time : 99, Operation : delete, fitness : -1.0
ID#115 : time : 1035, Operation : delete, fitness : -1.0
ID#116 : time : 107, Operation : insert_after, fitness : -1.0
ID#117 : time : 82, Operation : replace, fitness : -1.0
ID#118 : time : 881, Operation : random-crossover, fitness : -1.0
ID#119 : time : 891, Operation : random-crossover, fitness : 0.969696969697
ID#120 : time : 53, Operation : delete, fitness : -1.0
ID#121 : time : 68, Operation : insert_before, fitness : -1.0
ID#122 : time : 36, Operation : insert_before, fitness : -1.0
ID#123 : time : 107, Operation : insert_before, fitness : -1.0
ID#124 : time : 0, Operation : insert_after, fitness : -1.0
ID#125 : time : 45, Operation : random-crossover, fitness : 0.969696969697
ID#126 : time : 29, Operation : random-crossover, fitness : 0.969696969697
ID#127 : time : 72, Operation : insert_before, fitness : -1.0
ID#128 : time : 364, Operation : delete, fitness : 0.969696969697
ID#129 : time : 91, Operation : replace, fitness : -1.0
ID#130 : time : 445, Operation : replace, fitness : 0.969696969697
ID#131 : time : 33, Operation : insert_before, fitness : -1.0
ID#132 : time : 72, Operation : random-crossover, fitness : -1.0
ID#133 : time : 74, Operation : random-crossover, fitness : 0.969696969697
ID#134 : time : 94, Operation : replace, fitness : -1.0
ID#135 : time : 122, Operation : insert_before, fitness : -1.0
ID#136 : time : 506, Operation : delete, fitness : 0.969696969697
ID#137 : time : 87, Operation : replace, fitness : -1.0
ID#138 : time : 146, Operation : delete, fitness : -1.0
ID#139 : time : 55, Operation : random-crossover, fitness : -1.0
ID#140 : time : 42, Operation : random-crossover, fitness : -1.0
ID#141 : time : 85, Operation : delete, fitness : -1.0
ID#142 : time : 82, Operation : delete, fitness : -1.0
ID#143 : time : 108, Operation : replace, fitness : -1.0
ID#144 : time : 18, Operation : insert_before, fitness : -1.0
ID#145 : time : 699, Operation : replace, fitness : -1.0
ID#146 : time : 534, Operation : random-crossover, fitness : 0.969696969697
ID#147 : time : 521, Operation : random-crossover, fitness : -1.0
ID#148 : time : 83, Operation : insert_before, fitness : -1.0
ID#149 : time : 46, Operation : delete, fitness : -1.0
