### OUTPUT ###
ID#1 : time : 400, Operation : delete, fitness : -1.0
ID#2 : time : 214, Operation : delete, fitness : -1.0
ID#3 : time : 261, Operation : replace, fitness : -1.0
ID#4 : time : 32, Operation : delete, fitness : -1.0
ID#5 : time : 6, Operation : insert_after, fitness : -1.0
ID#6 : time : 4, Operation : insert_before, fitness : -1.0
ID#7 : time : 142, Operation : insert_after, fitness : -1.0
ID#8 : time : 118, Operation : delete, fitness : -1.0
ID#9 : time : 124, Operation : delete, fitness : -1.0
ID#10 : time : 171, Operation : delete, fitness : -1.0
ID#11 : time : 111, Operation : insert_before, fitness : -1.0
ID#12 : time : 754, Operation : delete, fitness : 0.939393939394
ID#13 : time : 87, Operation : insert_after, fitness : -1.0
ID#14 : time : 90, Operation : insert_after, fitness : -1.0
ID#15 : time : 0, Operation : insert_after, fitness : -1.0
ID#16 : time : 460, Operation : delete, fitness : 0.984848484848
ID#17 : time : 85, Operation : replace, fitness : -1.0
ID#18 : time : 14, Operation : delete, fitness : -1.0
ID#19 : time : 82, Operation : replace, fitness : -1.0
ID#20 : time : 85, Operation : replace, fitness : -1.0
ID#21 : time : 95, Operation : replace, fitness : -1.0
ID#22 : time : 398, Operation : delete, fitness : 0.969696969697
ID#23 : time : 55, Operation : replace, fitness : -1.0
ID#24 : time : 0, Operation : insert_after, fitness : -1.0
ID#25 : time : 337, Operation : delete, fitness : 0.969696969697
ID#26 : time : 60, Operation : insert_after, fitness : -1.0
ID#27 : time : 0, Operation : insert_after, fitness : -1.0
ID#28 : time : 70, Operation : insert_after, fitness : -1.0
ID#29 : time : 53, Operation : delete, fitness : -1.0
ID#30 : time : 61, Operation : replace, fitness : -1.0
ID#31 : time : 68, Operation : replace, fitness : -1.0
ID#32 : time : 71, Operation : replace, fitness : -1.0
ID#33 : time : 87, Operation : insert_before, fitness : -1.0
ID#34 : time : 0, Operation : insert_after, fitness : -1.0
ID#35 : time : 15, Operation : delete, fitness : -1.0
ID#36 : time : 17, Operation : delete, fitness : -1.0
ID#37 : time : 15, Operation : delete, fitness : -1.0
ID#38 : time : 15, Operation : delete, fitness : -1.0
ID#39 : time : 84, Operation : replace, fitness : -1.0
ID#40 : time : 85, Operation : replace, fitness : -1.0
ID#41 : time : 0, Operation : insert_before, fitness : -1.0
ID#42 : time : 0, Operation : insert_before, fitness : -1.0
ID#43 : time : 0, Operation : insert_before, fitness : -1.0
ID#44 : time : 89, Operation : delete, fitness : -1.0
ID#45 : time : 71, Operation : insert_after, fitness : -1.0
ID#46 : time : 14, Operation : delete, fitness : -1.0
ID#47 : time : 0, Operation : insert_after, fitness : -1.0
ID#48 : time : 0, Operation : insert_after, fitness : -1.0
ID#49 : time : 70, Operation : insert_before, fitness : -1.0
ID#50 : time : 78, Operation : replace, fitness : -1.0
ID#51 : time : 81, Operation : replace, fitness : -1.0
ID#52 : time : 71, Operation : insert_before, fitness : -1.0
ID#53 : time : 86, Operation : replace, fitness : -1.0
ID#54 : time : 122, Operation : replace, fitness : -1.0
ID#55 : time : 105, Operation : insert_before, fitness : -1.0
ID#56 : time : 76, Operation : replace, fitness : -1.0
ID#57 : time : 13, Operation : delete, fitness : -1.0
ID#58 : time : 68, Operation : insert_before, fitness : -1.0
ID#59 : time : 0, Operation : insert_after, fitness : -1.0
ID#60 : time : 65, Operation : insert_before, fitness : -1.0
ID#61 : time : 413, Operation : replace, fitness : 0.984848484848
ID#62 : time : 57, Operation : delete, fitness : -1.0
ID#63 : time : 86, Operation : insert_before, fitness : -1.0
ID#64 : time : 85, Operation : insert_before, fitness : -1.0
ID#65 : time : 17, Operation : delete, fitness : -1.0
ID#66 : time : 14, Operation : delete, fitness : -1.0
ID#67 : time : 51, Operation : replace, fitness : -1.0
ID#68 : time : 0, Operation : insert_before, fitness : -1.0
ID#69 : time : 10, Operation : delete, fitness : -1.0
