### OUTPUT ###
ID#1 : time : 457, Operation : delete, fitness : -1.0
ID#2 : time : 210, Operation : delete, fitness : -1.0
ID#3 : time : 220, Operation : replace, fitness : -1.0
ID#4 : time : 29, Operation : delete, fitness : -1.0
ID#5 : time : 3, Operation : insert_after, fitness : -1.0
ID#6 : time : 4, Operation : insert_before, fitness : -1.0
ID#7 : time : 173, Operation : insert_after, fitness : -1.0
ID#8 : time : 128, Operation : delete, fitness : -1.0
ID#9 : time : 120, Operation : delete, fitness : -1.0
ID#10 : time : 109, Operation : delete, fitness : -1.0
ID#11 : time : 133, Operation : insert_before, fitness : -1.0
ID#12 : time : 670, Operation : delete, fitness : 0.939393939394
ID#13 : time : 94, Operation : insert_after, fitness : -1.0
ID#14 : time : 116, Operation : insert_after, fitness : -1.0
ID#15 : time : 0, Operation : insert_after, fitness : -1.0
ID#16 : time : 530, Operation : delete, fitness : 0.984848484848
ID#17 : time : 109, Operation : replace, fitness : -1.0
ID#18 : time : 23, Operation : delete, fitness : -1.0
ID#19 : time : 105, Operation : replace, fitness : -1.0
ID#20 : time : 73, Operation : replace, fitness : -1.0
ID#21 : time : 86, Operation : replace, fitness : -1.0
ID#22 : time : 443, Operation : delete, fitness : 0.969696969697
ID#23 : time : 80, Operation : replace, fitness : -1.0
ID#24 : time : 0, Operation : insert_after, fitness : -1.0
ID#25 : time : 609, Operation : delete, fitness : 0.969696969697
ID#26 : time : 193, Operation : insert_after, fitness : -1.0
ID#27 : time : 1, Operation : insert_after, fitness : -1.0
ID#28 : time : 136, Operation : insert_after, fitness : -1.0
ID#29 : time : 70, Operation : delete, fitness : -1.0
ID#30 : time : 77, Operation : replace, fitness : -1.0
ID#31 : time : 83, Operation : replace, fitness : -1.0
ID#32 : time : 73, Operation : replace, fitness : -1.0
ID#33 : time : 86, Operation : insert_before, fitness : -1.0
ID#34 : time : 0, Operation : insert_after, fitness : -1.0
ID#35 : time : 15, Operation : delete, fitness : -1.0
ID#36 : time : 16, Operation : delete, fitness : -1.0
ID#37 : time : 17, Operation : delete, fitness : -1.0
ID#38 : time : 16, Operation : delete, fitness : -1.0
ID#39 : time : 85, Operation : replace, fitness : -1.0
ID#40 : time : 82, Operation : replace, fitness : -1.0
ID#41 : time : 0, Operation : insert_before, fitness : -1.0
ID#42 : time : 0, Operation : insert_before, fitness : -1.0
ID#43 : time : 1, Operation : insert_before, fitness : -1.0
ID#44 : time : 77, Operation : delete, fitness : -1.0
ID#45 : time : 74, Operation : insert_after, fitness : -1.0
ID#46 : time : 15, Operation : delete, fitness : -1.0
ID#47 : time : 0, Operation : insert_after, fitness : -1.0
ID#48 : time : 1, Operation : insert_after, fitness : -1.0
ID#49 : time : 75, Operation : insert_before, fitness : -1.0
ID#50 : time : 76, Operation : replace, fitness : -1.0
ID#51 : time : 74, Operation : replace, fitness : -1.0
ID#52 : time : 76, Operation : insert_before, fitness : -1.0
ID#53 : time : 78, Operation : replace, fitness : -1.0
ID#54 : time : 82, Operation : replace, fitness : -1.0
ID#55 : time : 84, Operation : insert_before, fitness : -1.0
ID#56 : time : 87, Operation : replace, fitness : -1.0
ID#57 : time : 16, Operation : delete, fitness : -1.0
ID#58 : time : 80, Operation : insert_before, fitness : -1.0
ID#59 : time : 0, Operation : insert_after, fitness : -1.0
ID#60 : time : 85, Operation : insert_before, fitness : -1.0
ID#61 : time : 556, Operation : replace, fitness : 0.984848484848
ID#62 : time : 64, Operation : delete, fitness : -1.0
ID#63 : time : 87, Operation : insert_before, fitness : -1.0
ID#64 : time : 115, Operation : insert_before, fitness : -1.0
ID#65 : time : 21, Operation : delete, fitness : -1.0
ID#66 : time : 20, Operation : delete, fitness : -1.0
ID#67 : time : 80, Operation : replace, fitness : -1.0
ID#68 : time : 1, Operation : insert_before, fitness : -1.0
ID#69 : time : 16, Operation : delete, fitness : -1.0
ID#70 : time : 79, Operation : replace, fitness : -1.0
ID#71 : time : 831, Operation : insert_before, fitness : -1.0
ID#72 : time : 893, Operation : insert_after, fitness : -1.0
ID#73 : time : 793, Operation : delete, fitness : -1.0
ID#74 : time : 628, Operation : replace, fitness : -1.0
ID#75 : time : 531, Operation : replace, fitness : -1.0
ID#76 : time : 546, Operation : delete, fitness : -1.0
ID#77 : time : 526, Operation : replace, fitness : -1.0
ID#78 : time : 613, Operation : insert_before, fitness : -1.0
ID#79 : time : 1006, Operation : replace, fitness : 0.969696969697
ID#80 : time : 662, Operation : delete, fitness : -1.0
ID#81 : time : 1133, Operation : replace, fitness : 0.969696969697
ID#82 : time : 645, Operation : replace, fitness : -1.0
ID#83 : time : 586, Operation : delete, fitness : -1.0
ID#84 : time : 624, Operation : insert_before, fitness : -1.0
ID#85 : time : 635, Operation : insert_after, fitness : -1.0
ID#86 : time : 645, Operation : replace, fitness : -1.0
ID#87 : time : 688, Operation : delete, fitness : -1.0
ID#88 : time : 698, Operation : replace, fitness : -1.0
ID#89 : time : 585, Operation : delete, fitness : -1.0
ID#90 : time : 458, Operation : insert_after, fitness : -1.0
ID#91 : time : 457, Operation : insert_before, fitness : -1.0
ID#92 : time : 617, Operation : replace, fitness : -1.0
ID#93 : time : 613, Operation : replace, fitness : -1.0
ID#94 : time : 611, Operation : replace, fitness : -1.0
ID#95 : time : 67, Operation : replace, fitness : -1.0
ID#96 : time : 586, Operation : delete, fitness : -1.0
ID#97 : time : 710, Operation : delete, fitness : -1.0
ID#98 : time : 689, Operation : replace, fitness : -1.0
