### OUTPUT ###
ID#1 : time : 400, Operation : delete, fitness : -1.0
ID#2 : time : 207, Operation : delete, fitness : -1.0
ID#3 : time : 224, Operation : replace, fitness : -1.0
ID#4 : time : 19, Operation : delete, fitness : -1.0
ID#5 : time : 3, Operation : insert_after, fitness : -1.0
ID#6 : time : 2, Operation : insert_before, fitness : -1.0
ID#7 : time : 209, Operation : insert_after, fitness : -1.0
ID#8 : time : 128, Operation : delete, fitness : -1.0
ID#9 : time : 114, Operation : delete, fitness : -1.0
ID#10 : time : 135, Operation : delete, fitness : -1.0
ID#11 : time : 145, Operation : insert_before, fitness : -1.0
ID#12 : time : 763, Operation : delete, fitness : 0.939393939394
ID#13 : time : 81, Operation : insert_after, fitness : -1.0
ID#14 : time : 97, Operation : insert_after, fitness : -1.0
ID#15 : time : 0, Operation : insert_after, fitness : -1.0
ID#16 : time : 519, Operation : delete, fitness : 0.984848484848
ID#17 : time : 108, Operation : replace, fitness : -1.0
ID#18 : time : 20, Operation : delete, fitness : -1.0
ID#19 : time : 97, Operation : replace, fitness : -1.0
ID#20 : time : 77, Operation : replace, fitness : -1.0
ID#21 : time : 83, Operation : replace, fitness : -1.0
ID#22 : time : 513, Operation : delete, fitness : 0.969696969697
ID#23 : time : 84, Operation : replace, fitness : -1.0
ID#24 : time : 0, Operation : insert_after, fitness : -1.0
ID#25 : time : 396, Operation : delete, fitness : 0.969696969697
ID#26 : time : 103, Operation : insert_after, fitness : -1.0
ID#27 : time : 0, Operation : insert_after, fitness : -1.0
ID#28 : time : 132, Operation : insert_after, fitness : -1.0
ID#29 : time : 77, Operation : delete, fitness : -1.0
ID#30 : time : 100, Operation : replace, fitness : -1.0
ID#31 : time : 81, Operation : replace, fitness : -1.0
ID#32 : time : 91, Operation : replace, fitness : -1.0
ID#33 : time : 82, Operation : insert_before, fitness : -1.0
ID#34 : time : 0, Operation : insert_after, fitness : -1.0
ID#35 : time : 13, Operation : delete, fitness : -1.0
ID#36 : time : 15, Operation : delete, fitness : -1.0
ID#37 : time : 16, Operation : delete, fitness : -1.0
ID#38 : time : 14, Operation : delete, fitness : -1.0
ID#39 : time : 76, Operation : replace, fitness : -1.0
ID#40 : time : 97, Operation : replace, fitness : -1.0
ID#41 : time : 0, Operation : insert_before, fitness : -1.0
ID#42 : time : 0, Operation : insert_before, fitness : -1.0
ID#43 : time : 0, Operation : insert_before, fitness : -1.0
ID#44 : time : 69, Operation : delete, fitness : -1.0
ID#45 : time : 68, Operation : insert_after, fitness : -1.0
ID#46 : time : 14, Operation : delete, fitness : -1.0
ID#47 : time : 0, Operation : insert_after, fitness : -1.0
ID#48 : time : 0, Operation : insert_after, fitness : -1.0
ID#49 : time : 78, Operation : insert_before, fitness : -1.0
ID#50 : time : 78, Operation : replace, fitness : -1.0
ID#51 : time : 68, Operation : replace, fitness : -1.0
ID#52 : time : 79, Operation : insert_before, fitness : -1.0
ID#53 : time : 81, Operation : replace, fitness : -1.0
ID#54 : time : 100, Operation : replace, fitness : -1.0
ID#55 : time : 63, Operation : insert_before, fitness : -1.0
ID#56 : time : 62, Operation : replace, fitness : -1.0
ID#57 : time : 10, Operation : delete, fitness : -1.0
ID#58 : time : 54, Operation : insert_before, fitness : -1.0
ID#59 : time : 0, Operation : insert_after, fitness : -1.0
ID#60 : time : 78, Operation : insert_before, fitness : -1.0
ID#61 : time : 421, Operation : replace, fitness : 0.984848484848
ID#62 : time : 94, Operation : delete, fitness : -1.0
ID#63 : time : 87, Operation : insert_before, fitness : -1.0
ID#64 : time : 78, Operation : insert_before, fitness : -1.0
ID#65 : time : 20, Operation : delete, fitness : -1.0
ID#66 : time : 15, Operation : delete, fitness : -1.0
ID#67 : time : 70, Operation : replace, fitness : -1.0
ID#68 : time : 0, Operation : insert_before, fitness : -1.0
ID#69 : time : 11, Operation : delete, fitness : -1.0
ID#70 : time : 53, Operation : replace, fitness : -1.0
ID#71 : time : 585, Operation : insert_before, fitness : -1.0
ID#72 : time : 655, Operation : insert_after, fitness : -1.0
ID#73 : time : 535, Operation : delete, fitness : -1.0
ID#74 : time : 635, Operation : replace, fitness : -1.0
ID#75 : time : 578, Operation : replace, fitness : -1.0
ID#76 : time : 576, Operation : delete, fitness : -1.0
ID#77 : time : 578, Operation : replace, fitness : -1.0
ID#78 : time : 585, Operation : insert_before, fitness : -1.0
ID#79 : time : 755, Operation : replace, fitness : 0.969696969697
ID#80 : time : 490, Operation : delete, fitness : -1.0
ID#81 : time : 719, Operation : replace, fitness : 0.969696969697
ID#82 : time : 494, Operation : replace, fitness : -1.0
ID#83 : time : 448, Operation : delete, fitness : -1.0
ID#84 : time : 409, Operation : insert_before, fitness : -1.0
ID#85 : time : 490, Operation : insert_after, fitness : -1.0
ID#86 : time : 484, Operation : replace, fitness : -1.0
ID#87 : time : 485, Operation : delete, fitness : -1.0
ID#88 : time : 486, Operation : replace, fitness : -1.0
ID#89 : time : 449, Operation : delete, fitness : -1.0
ID#90 : time : 559, Operation : insert_after, fitness : -1.0
ID#91 : time : 532, Operation : insert_before, fitness : -1.0
ID#92 : time : 599, Operation : replace, fitness : -1.0
ID#93 : time : 593, Operation : replace, fitness : -1.0
ID#94 : time : 595, Operation : replace, fitness : -1.0
ID#95 : time : 66, Operation : replace, fitness : -1.0
ID#96 : time : 452, Operation : delete, fitness : -1.0
ID#97 : time : 482, Operation : delete, fitness : -1.0
ID#98 : time : 476, Operation : replace, fitness : -1.0
ID#99 : time : 597, Operation : replace, fitness : -1.0
ID#100 : time : 533, Operation : insert_before, fitness : -1.0
ID#101 : time : 13, Operation : delete, fitness : -1.0
ID#102 : time : 607, Operation : insert_after, fitness : -1.0
ID#103 : time : 614, Operation : insert_after, fitness : -1.0
ID#104 : time : 426, Operation : delete, fitness : -1.0
ID#105 : time : 597, Operation : replace, fitness : -1.0
ID#106 : time : 598, Operation : replace, fitness : -1.0
ID#107 : time : 449, Operation : delete, fitness : -1.0
ID#108 : time : 479, Operation : delete, fitness : -1.0
ID#109 : time : 478, Operation : replace, fitness : -1.0
ID#110 : time : 445, Operation : replace, fitness : 0.939393939394
ID#111 : time : 561, Operation : insert_after, fitness : -1.0
ID#112 : time : 613, Operation : insert_before, fitness : -1.0
ID#113 : time : 590, Operation : insert_before, fitness : -1.0
ID#114 : time : 13, Operation : delete, fitness : -1.0
ID#115 : time : 340, Operation : delete, fitness : 0.969696969697
ID#116 : time : 13, Operation : delete, fitness : -1.0
ID#117 : time : 500, Operation : insert_after, fitness : -1.0
ID#118 : time : 593, Operation : delete, fitness : -1.0
ID#119 : time : 73, Operation : insert_after, fitness : -1.0
ID#120 : time : 901, Operation : delete, fitness : 0.969696969697
ID#121 : time : 477, Operation : insert_before, fitness : -1.0
ID#122 : time : 0, Operation : insert_before, fitness : -1.0
ID#123 : time : 44, Operation : insert_before, fitness : -1.0
ID#124 : time : 476, Operation : insert_after, fitness : -1.0
ID#125 : time : 46, Operation : replace, fitness : -1.0
ID#126 : time : 566, Operation : delete, fitness : -1.0
ID#127 : time : 568, Operation : replace, fitness : -1.0
ID#128 : time : 45, Operation : insert_before, fitness : -1.0
ID#129 : time : 450, Operation : replace, fitness : -1.0
ID#130 : time : 534, Operation : delete, fitness : -1.0
ID#131 : time : 807, Operation : delete, fitness : 0.969696969697
ID#132 : time : 51, Operation : replace, fitness : -1.0
ID#133 : time : 484, Operation : insert_before, fitness : -1.0
ID#134 : time : 464, Operation : replace, fitness : -1.0
ID#135 : time : 445, Operation : delete, fitness : -1.0
ID#136 : time : 577, Operation : delete, fitness : -1.0
ID#137 : time : 52, Operation : insert_before, fitness : -1.0
ID#138 : time : 832, Operation : replace, fitness : 0.969696969697
ID#139 : time : 486, Operation : replace, fitness : -1.0
ID#140 : time : 576, Operation : replace, fitness : -1.0
ID#141 : time : 0, Operation : insert_before, fitness : -1.0
ID#142 : time : 56, Operation : insert_after, fitness : -1.0
ID#143 : time : 53, Operation : replace, fitness : -1.0
ID#144 : time : 48, Operation : replace, fitness : -1.0
ID#145 : time : 19, Operation : delete, fitness : -1.0
ID#146 : time : 912, Operation : insert_after, fitness : -1.0
ID#147 : time : 10, Operation : insert_before, fitness : -1.0
ID#148 : time : 56, Operation : insert_before, fitness : -1.0
ID#149 : time : 925, Operation : replace, fitness : -1.0
ID#150 : time : 873, Operation : replace, fitness : -1.0
ID#151 : time : 900, Operation : replace, fitness : -1.0
ID#152 : time : 46, Operation : replace, fitness : -1.0
ID#153 : time : 864, Operation : replace, fitness : -1.0
ID#154 : time : 851, Operation : insert_after, fitness : -1.0
ID#155 : time : 256, Operation : insert_after, fitness : 0.984848484848
ID#156 : time : 47, Operation : insert_before, fitness : -1.0
ID#157 : time : 897, Operation : replace, fitness : -1.0
ID#158 : time : 54, Operation : delete, fitness : -1.0
ID#159 : time : 250, Operation : delete, fitness : 0.969696969697
ID#160 : time : 21, Operation : delete, fitness : -1.0
ID#161 : time : 854, Operation : insert_after, fitness : -1.0
ID#162 : time : 907, Operation : insert_after, fitness : -1.0
ID#163 : time : 54, Operation : insert_before, fitness : -1.0
ID#164 : time : 844, Operation : delete, fitness : -1.0
ID#165 : time : 873, Operation : replace, fitness : -1.0
ID#166 : time : 58, Operation : replace, fitness : -1.0
ID#167 : time : 10, Operation : delete, fitness : -1.0
ID#168 : time : 11, Operation : delete, fitness : -1.0
ID#169 : time : 907, Operation : delete, fitness : -1.0
ID#170 : time : 59, Operation : insert_after, fitness : -1.0
ID#171 : time : 827, Operation : insert_before, fitness : -1.0
ID#172 : time : 63, Operation : insert_before, fitness : -1.0
ID#173 : time : 863, Operation : delete, fitness : -1.0
ID#174 : time : 344, Operation : delete, fitness : 0.984848484848
ID#175 : time : 852, Operation : insert_before, fitness : -1.0
ID#176 : time : 47, Operation : replace, fitness : -1.0
ID#177 : time : 851, Operation : insert_after, fitness : -1.0
ID#178 : time : 56, Operation : replace, fitness : -1.0
ID#179 : time : 22, Operation : insert_before, fitness : -1.0
ID#180 : time : 23, Operation : insert_before, fitness : -1.0
ID#181 : time : 10, Operation : insert_after, fitness : -1.0
ID#182 : time : 65, Operation : replace, fitness : -1.0
ID#183 : time : 876, Operation : insert_after, fitness : -1.0
ID#184 : time : 871, Operation : replace, fitness : -1.0
ID#185 : time : 54, Operation : insert_after, fitness : -1.0
ID#186 : time : 898, Operation : replace, fitness : -1.0
ID#187 : time : 48, Operation : insert_after, fitness : -1.0
ID#188 : time : 898, Operation : insert_after, fitness : -1.0
ID#189 : time : 901, Operation : replace, fitness : -1.0
ID#190 : time : 1181, Operation : delete, fitness : 0.969696969697
ID#191 : time : 46, Operation : insert_before, fitness : -1.0
ID#192 : time : 871, Operation : replace, fitness : -1.0
ID#193 : time : 897, Operation : replace, fitness : -1.0
ID#194 : time : 265, Operation : replace, fitness : 0.969696969697
ID#195 : time : 288, Operation : delete, fitness : 0.984848484848
ID#196 : time : 829, Operation : insert_before, fitness : -1.0
ID#197 : time : 48, Operation : replace, fitness : -1.0
ID#198 : time : 0, Operation : insert_after, fitness : -1.0
ID#199 : time : 899, Operation : insert_before, fitness : -1.0
ID#200 : time : 51, Operation : replace, fitness : -1.0
ID#201 : time : 62, Operation : insert_after, fitness : -1.0
ID#202 : time : 52, Operation : delete, fitness : -1.0
ID#203 : time : 23, Operation : delete, fitness : -1.0
ID#204 : time : 0, Operation : insert_before, fitness : -1.0
ID#205 : time : 832, Operation : insert_after, fitness : -1.0
ID#206 : time : 910, Operation : replace, fitness : -1.0
ID#207 : time : 11, Operation : insert_after, fitness : -1.0
ID#208 : time : 56, Operation : replace, fitness : -1.0
ID#209 : time : 53, Operation : replace, fitness : -1.0
ID#210 : time : 60, Operation : replace, fitness : -1.0
ID#211 : time : 1660, Operation : random-crossover, fitness : -1.0
ID#212 : time : 1660, Operation : random-crossover, fitness : -1.0
ID#213 : time : 1659, Operation : random-crossover, fitness : -1.0
ID#214 : time : 1649, Operation : random-crossover, fitness : -1.0
ID#215 : time : 1659, Operation : random-crossover, fitness : -1.0
ID#216 : time : 1660, Operation : random-crossover, fitness : -1.0
ID#217 : time : 1661, Operation : random-crossover, fitness : -1.0
ID#218 : time : 1660, Operation : random-crossover, fitness : -1.0
ID#219 : time : 1660, Operation : random-crossover, fitness : -1.0
ID#220 : time : 1659, Operation : random-crossover, fitness : -1.0
ID#221 : time : 1659, Operation : random-crossover, fitness : -1.0
ID#222 : time : 1659, Operation : random-crossover, fitness : -1.0
ID#223 : time : 1659, Operation : random-crossover, fitness : -1.0
ID#224 : time : 1649, Operation : random-crossover, fitness : -1.0
ID#225 : time : 1659, Operation : random-crossover, fitness : -1.0
ID#226 : time : 1658, Operation : random-crossover, fitness : -1.0
ID#227 : time : 1659, Operation : random-crossover, fitness : -1.0
ID#228 : time : 1659, Operation : random-crossover, fitness : -1.0
ID#229 : time : 1659, Operation : random-crossover, fitness : -1.0
ID#230 : time : 1649, Operation : random-crossover, fitness : -1.0
ID#231 : time : 1660, Operation : random-crossover, fitness : -1.0
ID#232 : time : 1649, Operation : random-crossover, fitness : -1.0
ID#233 : time : 1649, Operation : random-crossover, fitness : -1.0
ID#234 : time : 1660, Operation : random-crossover, fitness : 0.969696969697
ID#235 : time : 1652, Operation : random-crossover, fitness : -1.0
ID#236 : time : 1665, Operation : random-crossover, fitness : -1.0
ID#237 : time : 1664, Operation : random-crossover, fitness : -1.0
ID#238 : time : 1663, Operation : random-crossover, fitness : -1.0
ID#239 : time : 1651, Operation : random-crossover, fitness : -1.0
ID#240 : time : 1667, Operation : random-crossover, fitness : -1.0
ID#241 : time : 72, Operation : insert_after, fitness : -1.0
ID#242 : time : 26, Operation : replace, fitness : -1.0
ID#243 : time : 68, Operation : replace, fitness : -1.0
ID#244 : time : 386, Operation : delete, fitness : 0.984848484848
ID#245 : time : 371, Operation : delete, fitness : -1.0
ID#246 : time : 699, Operation : replace, fitness : 0.984848484848
ID#247 : time : 12, Operation : delete, fitness : -1.0
ID#248 : time : 69, Operation : replace, fitness : -1.0
ID#249 : time : 24, Operation : delete, fitness : -1.0
ID#250 : time : 301, Operation : insert_after, fitness : -1.0
ID#251 : time : 393, Operation : insert_after, fitness : -1.0
ID#252 : time : 324, Operation : insert_after, fitness : -1.0
ID#253 : time : 46, Operation : insert_before, fitness : -1.0
ID#254 : time : 58, Operation : insert_after, fitness : -1.0
ID#255 : time : 565, Operation : delete, fitness : 0.969696969697
ID#256 : time : 327, Operation : replace, fitness : -1.0
ID#257 : time : 54, Operation : replace, fitness : -1.0
ID#258 : time : 53, Operation : insert_before, fitness : -1.0
ID#259 : time : 308, Operation : delete, fitness : -1.0
ID#260 : time : 45, Operation : insert_after, fitness : -1.0
ID#261 : time : 10, Operation : insert_after, fitness : -1.0
ID#262 : time : 348, Operation : delete, fitness : -1.0
ID#263 : time : 57, Operation : delete, fitness : -1.0
ID#264 : time : 329, Operation : insert_after, fitness : -1.0
ID#265 : time : 23, Operation : delete, fitness : -1.0
ID#266 : time : 269, Operation : delete, fitness : 0.939393939394
ID#267 : time : 282, Operation : insert_after, fitness : -1.0
ID#268 : time : 25, Operation : delete, fitness : -1.0
ID#269 : time : 67, Operation : insert_before, fitness : -1.0
ID#270 : time : 21, Operation : delete, fitness : -1.0
ID#271 : time : 59, Operation : insert_after, fitness : -1.0
ID#272 : time : 9, Operation : insert_before, fitness : -1.0
ID#273 : time : 341, Operation : replace, fitness : -1.0
ID#274 : time : 525, Operation : delete, fitness : 0.984848484848
ID#275 : time : 344, Operation : insert_before, fitness : -1.0
ID#276 : time : 322, Operation : insert_after, fitness : -1.0
ID#277 : time : 56, Operation : insert_before, fitness : -1.0
ID#278 : time : 322, Operation : insert_after, fitness : -1.0
ID#279 : time : 20, Operation : delete, fitness : -1.0
ID#280 : time : 342, Operation : replace, fitness : -1.0
ID#281 : time : 19, Operation : delete, fitness : -1.0
ID#282 : time : 53, Operation : insert_before, fitness : -1.0
ID#283 : time : 319, Operation : insert_before, fitness : -1.0
ID#284 : time : 19, Operation : delete, fitness : -1.0
ID#285 : time : 341, Operation : insert_before, fitness : -1.0
ID#286 : time : 59, Operation : replace, fitness : -1.0
ID#287 : time : 53, Operation : insert_before, fitness : -1.0
ID#288 : time : 533, Operation : insert_before, fitness : 0.984848484848
ID#289 : time : 47, Operation : replace, fitness : -1.0
ID#290 : time : 20, Operation : delete, fitness : -1.0
ID#291 : time : 329, Operation : insert_after, fitness : -1.0
ID#292 : time : 290, Operation : replace, fitness : -1.0
ID#293 : time : 56, Operation : insert_after, fitness : -1.0
ID#294 : time : 55, Operation : insert_after, fitness : -1.0
ID#295 : time : 8, Operation : delete, fitness : -1.0
ID#296 : time : 129, Operation : delete, fitness : -1.0
ID#297 : time : 299, Operation : insert_before, fitness : -1.0
ID#298 : time : 327, Operation : replace, fitness : -1.0
ID#299 : time : 344, Operation : insert_after, fitness : -1.0
ID#300 : time : 571, Operation : insert_after, fitness : 1.0
### Failure Time Ratio ###
FTR:0.617720659965(14564/23577)
failure variants:0.913333333333(274/300)
### Solution Time Ratio ###
the solution ID : 300
STR:0.0242185180472(571/23577)
