### OUTPUT ###
ID#1 : time : 454, Operation : delete, fitness : -1.0
ID#2 : time : 217, Operation : delete, fitness : -1.0
ID#3 : time : 224, Operation : replace, fitness : -1.0
ID#4 : time : 21, Operation : delete, fitness : -1.0
ID#5 : time : 5, Operation : insert_after, fitness : -1.0
ID#6 : time : 4, Operation : insert_before, fitness : -1.0
ID#7 : time : 154, Operation : insert_after, fitness : -1.0
ID#8 : time : 99, Operation : delete, fitness : -1.0
ID#9 : time : 114, Operation : delete, fitness : -1.0
ID#10 : time : 119, Operation : delete, fitness : -1.0
ID#11 : time : 120, Operation : insert_before, fitness : -1.0
ID#12 : time : 697, Operation : delete, fitness : 0.939393939394
ID#13 : time : 105, Operation : insert_after, fitness : -1.0
ID#14 : time : 115, Operation : insert_after, fitness : -1.0
ID#15 : time : 0, Operation : insert_after, fitness : -1.0
ID#16 : time : 508, Operation : delete, fitness : 0.984848484848
ID#17 : time : 84, Operation : replace, fitness : -1.0
ID#18 : time : 14, Operation : delete, fitness : -1.0
ID#19 : time : 80, Operation : replace, fitness : -1.0
ID#20 : time : 68, Operation : replace, fitness : -1.0
ID#21 : time : 99, Operation : replace, fitness : -1.0
ID#22 : time : 508, Operation : delete, fitness : 0.969696969697
ID#23 : time : 71, Operation : replace, fitness : -1.0
ID#24 : time : 0, Operation : insert_after, fitness : -1.0
ID#25 : time : 383, Operation : delete, fitness : 0.969696969697
ID#26 : time : 79, Operation : insert_after, fitness : -1.0
ID#27 : time : 0, Operation : insert_after, fitness : -1.0
ID#28 : time : 84, Operation : insert_after, fitness : -1.0
ID#29 : time : 75, Operation : delete, fitness : -1.0
ID#30 : time : 135, Operation : replace, fitness : -1.0
ID#31 : time : 91, Operation : replace, fitness : -1.0
ID#32 : time : 94, Operation : replace, fitness : -1.0
ID#33 : time : 83, Operation : insert_before, fitness : -1.0
ID#34 : time : 0, Operation : insert_after, fitness : -1.0
ID#35 : time : 14, Operation : delete, fitness : -1.0
ID#36 : time : 15, Operation : delete, fitness : -1.0
ID#37 : time : 17, Operation : delete, fitness : -1.0
ID#38 : time : 14, Operation : delete, fitness : -1.0
ID#39 : time : 72, Operation : replace, fitness : -1.0
ID#40 : time : 73, Operation : replace, fitness : -1.0
ID#41 : time : 0, Operation : insert_before, fitness : -1.0
ID#42 : time : 0, Operation : insert_before, fitness : -1.0
ID#43 : time : 0, Operation : insert_before, fitness : -1.0
ID#44 : time : 72, Operation : delete, fitness : -1.0
ID#45 : time : 68, Operation : insert_after, fitness : -1.0
ID#46 : time : 14, Operation : delete, fitness : -1.0
ID#47 : time : 0, Operation : insert_after, fitness : -1.0
ID#48 : time : 0, Operation : insert_after, fitness : -1.0
ID#49 : time : 74, Operation : insert_before, fitness : -1.0
ID#50 : time : 70, Operation : replace, fitness : -1.0
ID#51 : time : 78, Operation : replace, fitness : -1.0
ID#52 : time : 66, Operation : insert_before, fitness : -1.0
ID#53 : time : 77, Operation : replace, fitness : -1.0
ID#54 : time : 83, Operation : replace, fitness : -1.0
ID#55 : time : 79, Operation : insert_before, fitness : -1.0
ID#56 : time : 83, Operation : replace, fitness : -1.0
ID#57 : time : 15, Operation : delete, fitness : -1.0
ID#58 : time : 85, Operation : insert_before, fitness : -1.0
ID#59 : time : 0, Operation : insert_after, fitness : -1.0
ID#60 : time : 70, Operation : insert_before, fitness : -1.0
ID#61 : time : 479, Operation : replace, fitness : 0.984848484848
ID#62 : time : 51, Operation : delete, fitness : -1.0
ID#63 : time : 80, Operation : insert_before, fitness : -1.0
ID#64 : time : 105, Operation : insert_before, fitness : -1.0
ID#65 : time : 18, Operation : delete, fitness : -1.0
ID#66 : time : 17, Operation : delete, fitness : -1.0
ID#67 : time : 77, Operation : replace, fitness : -1.0
ID#68 : time : 0, Operation : insert_before, fitness : -1.0
ID#69 : time : 126, Operation : delete, fitness : -1.0
ID#70 : time : 76, Operation : replace, fitness : -1.0
ID#71 : time : 708, Operation : insert_before, fitness : -1.0
ID#72 : time : 679, Operation : insert_after, fitness : -1.0
ID#73 : time : 575, Operation : delete, fitness : -1.0
ID#74 : time : 694, Operation : replace, fitness : -1.0
ID#75 : time : 601, Operation : replace, fitness : -1.0
ID#76 : time : 597, Operation : delete, fitness : -1.0
ID#77 : time : 611, Operation : replace, fitness : -1.0
ID#78 : time : 599, Operation : insert_before, fitness : -1.0
ID#79 : time : 727, Operation : replace, fitness : 0.969696969697
ID#80 : time : 540, Operation : delete, fitness : -1.0
ID#81 : time : 661, Operation : replace, fitness : 0.969696969697
ID#82 : time : 547, Operation : replace, fitness : -1.0
ID#83 : time : 502, Operation : delete, fitness : -1.0
ID#84 : time : 395, Operation : insert_before, fitness : -1.0
ID#85 : time : 538, Operation : insert_after, fitness : -1.0
ID#86 : time : 537, Operation : replace, fitness : -1.0
ID#87 : time : 444, Operation : delete, fitness : -1.0
ID#88 : time : 444, Operation : replace, fitness : -1.0
ID#89 : time : 506, Operation : delete, fitness : -1.0
ID#90 : time : 523, Operation : insert_after, fitness : -1.0
ID#91 : time : 522, Operation : insert_before, fitness : -1.0
ID#92 : time : 597, Operation : replace, fitness : -1.0
ID#93 : time : 658, Operation : replace, fitness : -1.0
ID#94 : time : 597, Operation : replace, fitness : -1.0
ID#95 : time : 66, Operation : replace, fitness : -1.0
ID#96 : time : 511, Operation : delete, fitness : -1.0
ID#97 : time : 465, Operation : delete, fitness : -1.0
ID#98 : time : 461, Operation : replace, fitness : -1.0
ID#99 : time : 613, Operation : replace, fitness : -1.0
ID#100 : time : 523, Operation : insert_before, fitness : -1.0
ID#101 : time : 13, Operation : delete, fitness : -1.0
ID#102 : time : 585, Operation : insert_after, fitness : -1.0
ID#103 : time : 595, Operation : insert_after, fitness : -1.0
ID#104 : time : 410, Operation : delete, fitness : -1.0
