### OUTPUT ###
ID#1 : time : 508, Operation : delete, fitness : -1.0
ID#2 : time : 230, Operation : delete, fitness : -1.0
ID#3 : time : 214, Operation : replace, fitness : -1.0
ID#4 : time : 16, Operation : delete, fitness : -1.0
ID#5 : time : 6, Operation : insert_after, fitness : -1.0
ID#6 : time : 2, Operation : insert_before, fitness : -1.0
ID#7 : time : 188, Operation : insert_after, fitness : -1.0
ID#8 : time : 126, Operation : delete, fitness : -1.0
ID#9 : time : 94, Operation : delete, fitness : -1.0
ID#10 : time : 131, Operation : delete, fitness : -1.0
ID#11 : time : 190, Operation : insert_before, fitness : -1.0
ID#12 : time : 685, Operation : delete, fitness : 0.939393939394
ID#13 : time : 93, Operation : insert_after, fitness : -1.0
ID#14 : time : 111, Operation : insert_after, fitness : -1.0
ID#15 : time : 0, Operation : insert_after, fitness : -1.0
ID#16 : time : 542, Operation : delete, fitness : 0.984848484848
ID#17 : time : 94, Operation : replace, fitness : -1.0
ID#18 : time : 15, Operation : delete, fitness : -1.0
ID#19 : time : 82, Operation : replace, fitness : -1.0
ID#20 : time : 70, Operation : replace, fitness : -1.0
ID#21 : time : 101, Operation : replace, fitness : -1.0
ID#22 : time : 560, Operation : delete, fitness : 0.969696969697
ID#23 : time : 78, Operation : replace, fitness : -1.0
ID#24 : time : 0, Operation : insert_after, fitness : -1.0
ID#25 : time : 428, Operation : delete, fitness : 0.969696969697
ID#26 : time : 78, Operation : insert_after, fitness : -1.0
ID#27 : time : 0, Operation : insert_after, fitness : -1.0
ID#28 : time : 79, Operation : insert_after, fitness : -1.0
ID#29 : time : 75, Operation : delete, fitness : -1.0
ID#30 : time : 86, Operation : replace, fitness : -1.0
ID#31 : time : 80, Operation : replace, fitness : -1.0
ID#32 : time : 89, Operation : replace, fitness : -1.0
ID#33 : time : 92, Operation : insert_before, fitness : -1.0
ID#34 : time : 0, Operation : insert_after, fitness : -1.0
ID#35 : time : 16, Operation : delete, fitness : -1.0
ID#36 : time : 18, Operation : delete, fitness : -1.0
ID#37 : time : 20, Operation : delete, fitness : -1.0
