### OUTPUT ###
ID#1 : time : 448, Operation : delete, fitness : -1.0
ID#2 : time : 237, Operation : delete, fitness : -1.0
ID#3 : time : 242, Operation : replace, fitness : -1.0
ID#4 : time : 16, Operation : delete, fitness : -1.0
ID#5 : time : 8, Operation : insert_after, fitness : -1.0
ID#6 : time : 5, Operation : insert_before, fitness : -1.0
ID#7 : time : 137, Operation : insert_after, fitness : -1.0
ID#8 : time : 156, Operation : delete, fitness : -1.0
ID#9 : time : 124, Operation : delete, fitness : -1.0
ID#10 : time : 107, Operation : delete, fitness : -1.0
ID#11 : time : 118, Operation : insert_before, fitness : -1.0
ID#12 : time : 562, Operation : delete, fitness : 0.939393939394
ID#13 : time : 67, Operation : insert_after, fitness : -1.0
ID#14 : time : 87, Operation : insert_after, fitness : -1.0
ID#15 : time : 0, Operation : insert_after, fitness : -1.0
ID#16 : time : 442, Operation : delete, fitness : 0.984848484848
ID#17 : time : 106, Operation : replace, fitness : -1.0
ID#18 : time : 17, Operation : delete, fitness : -1.0
ID#19 : time : 90, Operation : replace, fitness : -1.0
ID#20 : time : 76, Operation : replace, fitness : -1.0
ID#21 : time : 94, Operation : replace, fitness : -1.0
ID#22 : time : 493, Operation : delete, fitness : 0.969696969697
ID#23 : time : 84, Operation : replace, fitness : -1.0
ID#24 : time : 1, Operation : insert_after, fitness : -1.0
ID#25 : time : 456, Operation : delete, fitness : 0.969696969697
ID#26 : time : 83, Operation : insert_after, fitness : -1.0
ID#27 : time : 1, Operation : insert_after, fitness : -1.0
ID#28 : time : 127, Operation : insert_after, fitness : -1.0
ID#29 : time : 71, Operation : delete, fitness : -1.0
ID#30 : time : 78, Operation : replace, fitness : -1.0
ID#31 : time : 70, Operation : replace, fitness : -1.0
ID#32 : time : 58, Operation : replace, fitness : -1.0
ID#33 : time : 59, Operation : insert_before, fitness : -1.0
ID#34 : time : 0, Operation : insert_after, fitness : -1.0
ID#35 : time : 12, Operation : delete, fitness : -1.0
ID#36 : time : 13, Operation : delete, fitness : -1.0
ID#37 : time : 13, Operation : delete, fitness : -1.0
ID#38 : time : 11, Operation : delete, fitness : -1.0
ID#39 : time : 58, Operation : replace, fitness : -1.0
ID#40 : time : 60, Operation : replace, fitness : -1.0
ID#41 : time : 0, Operation : insert_before, fitness : -1.0
ID#42 : time : 0, Operation : insert_before, fitness : -1.0
ID#43 : time : 0, Operation : insert_before, fitness : -1.0
ID#44 : time : 60, Operation : delete, fitness : -1.0
ID#45 : time : 61, Operation : insert_after, fitness : -1.0
ID#46 : time : 12, Operation : delete, fitness : -1.0
ID#47 : time : 0, Operation : insert_after, fitness : -1.0
