### OUTPUT ###
ID#1 : time : 495, Operation : delete, fitness : -1.0
ID#2 : time : 232, Operation : delete, fitness : -1.0
ID#3 : time : 223, Operation : replace, fitness : -1.0
ID#4 : time : 35, Operation : delete, fitness : -1.0
ID#5 : time : 4, Operation : insert_after, fitness : -1.0
ID#6 : time : 2, Operation : insert_before, fitness : -1.0
ID#7 : time : 164, Operation : insert_after, fitness : -1.0
ID#8 : time : 128, Operation : delete, fitness : -1.0
ID#9 : time : 133, Operation : delete, fitness : -1.0
ID#10 : time : 127, Operation : delete, fitness : -1.0
ID#11 : time : 122, Operation : insert_before, fitness : -1.0
ID#12 : time : 696, Operation : delete, fitness : 0.939393939394
ID#13 : time : 113, Operation : insert_after, fitness : -1.0
ID#14 : time : 94, Operation : insert_after, fitness : -1.0
ID#15 : time : 0, Operation : insert_after, fitness : -1.0
ID#16 : time : 586, Operation : delete, fitness : 0.984848484848
ID#17 : time : 100, Operation : replace, fitness : -1.0
ID#18 : time : 14, Operation : delete, fitness : -1.0
ID#19 : time : 83, Operation : replace, fitness : -1.0
ID#20 : time : 72, Operation : replace, fitness : -1.0
ID#21 : time : 95, Operation : replace, fitness : -1.0
ID#22 : time : 448, Operation : delete, fitness : 0.969696969697
ID#23 : time : 84, Operation : replace, fitness : -1.0
ID#24 : time : 0, Operation : insert_after, fitness : -1.0
ID#25 : time : 449, Operation : delete, fitness : 0.969696969697
ID#26 : time : 98, Operation : insert_after, fitness : -1.0
ID#27 : time : 0, Operation : insert_after, fitness : -1.0
ID#28 : time : 114, Operation : insert_after, fitness : -1.0
ID#29 : time : 98, Operation : delete, fitness : -1.0
ID#30 : time : 131, Operation : replace, fitness : -1.0
ID#31 : time : 129, Operation : replace, fitness : -1.0
ID#32 : time : 93, Operation : replace, fitness : -1.0
ID#33 : time : 89, Operation : insert_before, fitness : -1.0
ID#34 : time : 0, Operation : insert_after, fitness : -1.0
ID#35 : time : 14, Operation : delete, fitness : -1.0
ID#36 : time : 15, Operation : delete, fitness : -1.0
ID#37 : time : 16, Operation : delete, fitness : -1.0
ID#38 : time : 14, Operation : delete, fitness : -1.0
ID#39 : time : 104, Operation : replace, fitness : -1.0
ID#40 : time : 82, Operation : replace, fitness : -1.0
ID#41 : time : 0, Operation : insert_before, fitness : -1.0
ID#42 : time : 0, Operation : insert_before, fitness : -1.0
ID#43 : time : 0, Operation : insert_before, fitness : -1.0
ID#44 : time : 72, Operation : delete, fitness : -1.0
ID#45 : time : 76, Operation : insert_after, fitness : -1.0
ID#46 : time : 14, Operation : delete, fitness : -1.0
ID#47 : time : 0, Operation : insert_after, fitness : -1.0
ID#48 : time : 0, Operation : insert_after, fitness : -1.0
ID#49 : time : 71, Operation : insert_before, fitness : -1.0
ID#50 : time : 74, Operation : replace, fitness : -1.0
ID#51 : time : 78, Operation : replace, fitness : -1.0
ID#52 : time : 104, Operation : insert_before, fitness : -1.0
ID#53 : time : 89, Operation : replace, fitness : -1.0
ID#54 : time : 88, Operation : replace, fitness : -1.0
ID#55 : time : 83, Operation : insert_before, fitness : -1.0
ID#56 : time : 71, Operation : replace, fitness : -1.0
ID#57 : time : 15, Operation : delete, fitness : -1.0
ID#58 : time : 70, Operation : insert_before, fitness : -1.0
ID#59 : time : 0, Operation : insert_after, fitness : -1.0
ID#60 : time : 57, Operation : insert_before, fitness : -1.0
ID#61 : time : 286, Operation : replace, fitness : 0.984848484848
ID#62 : time : 45, Operation : delete, fitness : -1.0
ID#63 : time : 62, Operation : insert_before, fitness : -1.0
ID#64 : time : 67, Operation : insert_before, fitness : -1.0
ID#65 : time : 12, Operation : delete, fitness : -1.0
ID#66 : time : 11, Operation : delete, fitness : -1.0
ID#67 : time : 112, Operation : replace, fitness : -1.0
ID#68 : time : 0, Operation : insert_before, fitness : -1.0
ID#69 : time : 15, Operation : delete, fitness : -1.0
ID#70 : time : 75, Operation : replace, fitness : -1.0
ID#71 : time : 442, Operation : insert_before, fitness : -1.0
ID#72 : time : 730, Operation : insert_after, fitness : -1.0
ID#73 : time : 573, Operation : delete, fitness : -1.0
ID#74 : time : 573, Operation : replace, fitness : -1.0
ID#75 : time : 521, Operation : replace, fitness : -1.0
ID#76 : time : 511, Operation : delete, fitness : -1.0
ID#77 : time : 509, Operation : replace, fitness : -1.0
ID#78 : time : 649, Operation : insert_before, fitness : -1.0
ID#79 : time : 775, Operation : replace, fitness : 0.969696969697
ID#80 : time : 348, Operation : delete, fitness : -1.0
ID#81 : time : 747, Operation : replace, fitness : 0.969696969697
ID#82 : time : 355, Operation : replace, fitness : -1.0
ID#83 : time : 310, Operation : delete, fitness : -1.0
ID#84 : time : 461, Operation : insert_before, fitness : -1.0
ID#85 : time : 354, Operation : insert_after, fitness : -1.0
ID#86 : time : 350, Operation : replace, fitness : -1.0
ID#87 : time : 518, Operation : delete, fitness : -1.0
ID#88 : time : 512, Operation : replace, fitness : -1.0
ID#89 : time : 311, Operation : delete, fitness : -1.0
ID#90 : time : 460, Operation : insert_after, fitness : -1.0
ID#91 : time : 460, Operation : insert_before, fitness : -1.0
ID#92 : time : 652, Operation : replace, fitness : -1.0
ID#93 : time : 645, Operation : replace, fitness : -1.0
ID#94 : time : 671, Operation : replace, fitness : -1.0
ID#95 : time : 51, Operation : replace, fitness : -1.0
ID#96 : time : 307, Operation : delete, fitness : -1.0
ID#97 : time : 522, Operation : delete, fitness : -1.0
ID#98 : time : 544, Operation : replace, fitness : -1.0
ID#99 : time : 691, Operation : replace, fitness : -1.0
ID#100 : time : 603, Operation : insert_before, fitness : -1.0
ID#101 : time : 13, Operation : delete, fitness : -1.0
ID#102 : time : 695, Operation : insert_after, fitness : -1.0
ID#103 : time : 670, Operation : insert_after, fitness : -1.0
ID#104 : time : 477, Operation : delete, fitness : -1.0
ID#105 : time : 670, Operation : replace, fitness : -1.0
ID#106 : time : 529, Operation : replace, fitness : -1.0
ID#107 : time : 313, Operation : delete, fitness : -1.0
ID#108 : time : 535, Operation : delete, fitness : -1.0
ID#109 : time : 536, Operation : replace, fitness : -1.0
ID#110 : time : 442, Operation : replace, fitness : 0.939393939394
ID#111 : time : 447, Operation : insert_after, fitness : -1.0
ID#112 : time : 568, Operation : insert_before, fitness : -1.0
ID#113 : time : 537, Operation : insert_before, fitness : -1.0
ID#114 : time : 18, Operation : delete, fitness : -1.0
ID#115 : time : 384, Operation : delete, fitness : 0.969696969697
ID#116 : time : 13, Operation : delete, fitness : -1.0
ID#117 : time : 403, Operation : insert_after, fitness : -1.0
ID#118 : time : 537, Operation : delete, fitness : -1.0
ID#119 : time : 71, Operation : insert_after, fitness : -1.0
ID#120 : time : 1076, Operation : delete, fitness : 0.969696969697
ID#121 : time : 382, Operation : insert_before, fitness : -1.0
ID#122 : time : 0, Operation : insert_before, fitness : -1.0
ID#123 : time : 48, Operation : insert_before, fitness : -1.0
ID#124 : time : 346, Operation : insert_after, fitness : -1.0
ID#125 : time : 52, Operation : replace, fitness : -1.0
ID#126 : time : 510, Operation : delete, fitness : -1.0
ID#127 : time : 507, Operation : replace, fitness : -1.0
ID#128 : time : 54, Operation : insert_before, fitness : -1.0
ID#129 : time : 513, Operation : replace, fitness : -1.0
ID#130 : time : 469, Operation : delete, fitness : -1.0
ID#131 : time : 864, Operation : delete, fitness : 0.969696969697
ID#132 : time : 50, Operation : replace, fitness : -1.0
ID#133 : time : 386, Operation : insert_before, fitness : -1.0
ID#134 : time : 508, Operation : replace, fitness : -1.0
ID#135 : time : 306, Operation : delete, fitness : -1.0
ID#136 : time : 645, Operation : delete, fitness : -1.0
ID#137 : time : 54, Operation : insert_before, fitness : -1.0
ID#138 : time : 908, Operation : replace, fitness : 0.969696969697
ID#139 : time : 525, Operation : replace, fitness : -1.0
ID#140 : time : 653, Operation : replace, fitness : -1.0
ID#141 : time : 0, Operation : insert_before, fitness : -1.0
ID#142 : time : 71, Operation : insert_after, fitness : -1.0
ID#143 : time : 62, Operation : replace, fitness : -1.0
ID#144 : time : 54, Operation : replace, fitness : -1.0
ID#145 : time : 21, Operation : delete, fitness : -1.0
ID#146 : time : 1000, Operation : insert_after, fitness : -1.0
ID#147 : time : 11, Operation : insert_before, fitness : -1.0
ID#148 : time : 61, Operation : insert_before, fitness : -1.0
ID#149 : time : 1002, Operation : replace, fitness : -1.0
ID#150 : time : 942, Operation : replace, fitness : -1.0
ID#151 : time : 995, Operation : replace, fitness : -1.0
ID#152 : time : 57, Operation : replace, fitness : -1.0
ID#153 : time : 942, Operation : replace, fitness : -1.0
ID#154 : time : 927, Operation : insert_after, fitness : -1.0
ID#155 : time : 300, Operation : insert_after, fitness : 0.984848484848
ID#156 : time : 48, Operation : insert_before, fitness : -1.0
ID#157 : time : 980, Operation : replace, fitness : -1.0
ID#158 : time : 60, Operation : delete, fitness : -1.0
ID#159 : time : 272, Operation : delete, fitness : 0.969696969697
ID#160 : time : 20, Operation : delete, fitness : -1.0
ID#161 : time : 929, Operation : insert_after, fitness : -1.0
ID#162 : time : 981, Operation : insert_after, fitness : -1.0
ID#163 : time : 56, Operation : insert_before, fitness : -1.0
ID#164 : time : 898, Operation : delete, fitness : -1.0
ID#165 : time : 941, Operation : replace, fitness : -1.0
ID#166 : time : 66, Operation : replace, fitness : -1.0
ID#167 : time : 12, Operation : delete, fitness : -1.0
ID#168 : time : 12, Operation : delete, fitness : -1.0
ID#169 : time : 984, Operation : delete, fitness : -1.0
ID#170 : time : 62, Operation : insert_after, fitness : -1.0
ID#171 : time : 885, Operation : insert_before, fitness : -1.0
ID#172 : time : 71, Operation : insert_before, fitness : -1.0
ID#173 : time : 941, Operation : delete, fitness : -1.0
ID#174 : time : 379, Operation : delete, fitness : 0.984848484848
ID#175 : time : 938, Operation : insert_before, fitness : -1.0
ID#176 : time : 69, Operation : replace, fitness : -1.0
ID#177 : time : 935, Operation : insert_after, fitness : -1.0
ID#178 : time : 75, Operation : replace, fitness : -1.0
ID#179 : time : 28, Operation : insert_before, fitness : -1.0
ID#180 : time : 29, Operation : insert_before, fitness : -1.0
ID#181 : time : 16, Operation : insert_after, fitness : -1.0
ID#182 : time : 89, Operation : replace, fitness : -1.0
ID#183 : time : 957, Operation : insert_after, fitness : -1.0
ID#184 : time : 961, Operation : replace, fitness : -1.0
ID#185 : time : 83, Operation : insert_after, fitness : -1.0
ID#186 : time : 1010, Operation : replace, fitness : -1.0
ID#187 : time : 83, Operation : insert_after, fitness : -1.0
ID#188 : time : 1060, Operation : insert_after, fitness : -1.0
ID#189 : time : 1015, Operation : replace, fitness : -1.0
ID#190 : time : 1298, Operation : delete, fitness : 0.969696969697
ID#191 : time : 76, Operation : insert_before, fitness : -1.0
ID#192 : time : 982, Operation : replace, fitness : -1.0
ID#193 : time : 999, Operation : replace, fitness : -1.0
ID#194 : time : 391, Operation : replace, fitness : 0.969696969697
ID#195 : time : 440, Operation : delete, fitness : 0.984848484848
ID#196 : time : 894, Operation : insert_before, fitness : -1.0
ID#197 : time : 73, Operation : replace, fitness : -1.0
ID#198 : time : 1, Operation : insert_after, fitness : -1.0
ID#199 : time : 1043, Operation : insert_before, fitness : -1.0
ID#200 : time : 104, Operation : replace, fitness : -1.0
ID#201 : time : 78, Operation : insert_after, fitness : -1.0
ID#202 : time : 58, Operation : delete, fitness : -1.0
ID#203 : time : 23, Operation : delete, fitness : -1.0
ID#204 : time : 0, Operation : insert_before, fitness : -1.0
ID#205 : time : 890, Operation : insert_after, fitness : -1.0
ID#206 : time : 989, Operation : replace, fitness : -1.0
ID#207 : time : 12, Operation : insert_after, fitness : -1.0
ID#208 : time : 60, Operation : replace, fitness : -1.0
ID#209 : time : 53, Operation : replace, fitness : -1.0
ID#210 : time : 64, Operation : replace, fitness : -1.0
ID#211 : time : 1796, Operation : random-crossover, fitness : -1.0
ID#212 : time : 1795, Operation : random-crossover, fitness : -1.0
ID#213 : time : 1794, Operation : random-crossover, fitness : -1.0
ID#214 : time : 1783, Operation : random-crossover, fitness : -1.0
ID#215 : time : 1794, Operation : random-crossover, fitness : -1.0
ID#216 : time : 1794, Operation : random-crossover, fitness : -1.0
ID#217 : time : 1794, Operation : random-crossover, fitness : -1.0
ID#218 : time : 1793, Operation : random-crossover, fitness : -1.0
ID#219 : time : 1794, Operation : random-crossover, fitness : -1.0
ID#220 : time : 1793, Operation : random-crossover, fitness : -1.0
ID#221 : time : 1793, Operation : random-crossover, fitness : -1.0
ID#222 : time : 1794, Operation : random-crossover, fitness : -1.0
ID#223 : time : 1794, Operation : random-crossover, fitness : -1.0
ID#224 : time : 1783, Operation : random-crossover, fitness : -1.0
ID#225 : time : 1794, Operation : random-crossover, fitness : -1.0
ID#226 : time : 1793, Operation : random-crossover, fitness : -1.0
ID#227 : time : 1794, Operation : random-crossover, fitness : -1.0
ID#228 : time : 1793, Operation : random-crossover, fitness : -1.0
ID#229 : time : 1794, Operation : random-crossover, fitness : -1.0
ID#230 : time : 1783, Operation : random-crossover, fitness : -1.0
ID#231 : time : 1794, Operation : random-crossover, fitness : -1.0
ID#232 : time : 1782, Operation : random-crossover, fitness : -1.0
ID#233 : time : 1783, Operation : random-crossover, fitness : -1.0
ID#234 : time : 1794, Operation : random-crossover, fitness : 0.969696969697
ID#235 : time : 1791, Operation : random-crossover, fitness : -1.0
ID#236 : time : 1815, Operation : random-crossover, fitness : -1.0
ID#237 : time : 1801, Operation : random-crossover, fitness : -1.0
ID#238 : time : 1800, Operation : random-crossover, fitness : -1.0
ID#239 : time : 1785, Operation : random-crossover, fitness : -1.0
ID#240 : time : 1799, Operation : random-crossover, fitness : -1.0
ID#241 : time : 79, Operation : insert_after, fitness : -1.0
ID#242 : time : 27, Operation : replace, fitness : -1.0
ID#243 : time : 78, Operation : replace, fitness : -1.0
ID#244 : time : 412, Operation : delete, fitness : 0.984848484848
ID#245 : time : 532, Operation : delete, fitness : -1.0
ID#246 : time : 894, Operation : replace, fitness : 0.984848484848
ID#247 : time : 13, Operation : delete, fitness : -1.0
ID#248 : time : 77, Operation : replace, fitness : -1.0
ID#249 : time : 25, Operation : delete, fitness : -1.0
ID#250 : time : 454, Operation : insert_after, fitness : -1.0
ID#251 : time : 470, Operation : insert_after, fitness : -1.0
ID#252 : time : 400, Operation : insert_after, fitness : -1.0
ID#253 : time : 103, Operation : insert_before, fitness : -1.0
ID#254 : time : 113, Operation : insert_after, fitness : -1.0
ID#255 : time : 1139, Operation : delete, fitness : 0.969696969697
ID#256 : time : 418, Operation : replace, fitness : -1.0
ID#257 : time : 113, Operation : replace, fitness : -1.0
ID#258 : time : 112, Operation : insert_before, fitness : -1.0
ID#259 : time : 472, Operation : delete, fitness : -1.0
ID#260 : time : 75, Operation : insert_after, fitness : -1.0
ID#261 : time : 23, Operation : insert_after, fitness : -1.0
ID#262 : time : 548, Operation : delete, fitness : -1.0
ID#263 : time : 122, Operation : delete, fitness : -1.0
ID#264 : time : 478, Operation : insert_after, fitness : -1.0
ID#265 : time : 31, Operation : delete, fitness : -1.0
ID#266 : time : 794, Operation : delete, fitness : 0.939393939394
ID#267 : time : 333, Operation : insert_after, fitness : -1.0
ID#268 : time : 32, Operation : delete, fitness : -1.0
ID#269 : time : 118, Operation : insert_before, fitness : -1.0
ID#270 : time : 54, Operation : delete, fitness : -1.0
ID#271 : time : 101, Operation : insert_after, fitness : -1.0
ID#272 : time : 15, Operation : insert_before, fitness : -1.0
ID#273 : time : 508, Operation : replace, fitness : -1.0
ID#274 : time : 624, Operation : delete, fitness : 0.984848484848
ID#275 : time : 510, Operation : insert_before, fitness : -1.0
ID#276 : time : 376, Operation : insert_after, fitness : -1.0
ID#277 : time : 64, Operation : insert_before, fitness : -1.0
ID#278 : time : 375, Operation : insert_after, fitness : -1.0
ID#279 : time : 19, Operation : delete, fitness : -1.0
ID#280 : time : 504, Operation : replace, fitness : -1.0
ID#281 : time : 21, Operation : delete, fitness : -1.0
ID#282 : time : 66, Operation : insert_before, fitness : -1.0
ID#283 : time : 376, Operation : insert_before, fitness : -1.0
ID#284 : time : 22, Operation : delete, fitness : -1.0
ID#285 : time : 507, Operation : insert_before, fitness : -1.0
ID#286 : time : 79, Operation : replace, fitness : -1.0
ID#287 : time : 62, Operation : insert_before, fitness : -1.0
ID#288 : time : 731, Operation : insert_before, fitness : 0.984848484848
ID#289 : time : 79, Operation : replace, fitness : -1.0
ID#290 : time : 34, Operation : delete, fitness : -1.0
ID#291 : time : 398, Operation : insert_after, fitness : -1.0
ID#292 : time : 348, Operation : replace, fitness : -1.0
ID#293 : time : 78, Operation : insert_after, fitness : -1.0
ID#294 : time : 86, Operation : insert_after, fitness : -1.0
ID#295 : time : 15, Operation : delete, fitness : -1.0
ID#296 : time : 32, Operation : delete, fitness : -1.0
ID#297 : time : 456, Operation : insert_before, fitness : -1.0
ID#298 : time : 560, Operation : replace, fitness : -1.0
ID#299 : time : 519, Operation : insert_after, fitness : -1.0
ID#300 : time : 780, Operation : insert_after, fitness : 1.0
### Failure Time Ratio ###
FTR:0.611652931227(16996/27787)
failure variants:0.913333333333(274/300)
### Solution Time Ratio ###
the solution ID : 300
STR:0.0280706805341(780/27787)
