### OUTPUT ###
ID#1 : time : 1019, Operation : delete, fitness : -1.0
ID#2 : time : 635, Operation : delete, fitness : -1.0
ID#3 : time : 546, Operation : replace, fitness : -1.0
ID#4 : time : 76, Operation : delete, fitness : -1.0
ID#5 : time : 10, Operation : insert_after, fitness : -1.0
ID#6 : time : 11, Operation : insert_before, fitness : -1.0
ID#7 : time : 451, Operation : insert_after, fitness : -1.0
ID#8 : time : 513, Operation : delete, fitness : -1.0
ID#9 : time : 672, Operation : delete, fitness : -1.0
ID#10 : time : 341, Operation : delete, fitness : -1.0
ID#11 : time : 404, Operation : insert_before, fitness : -1.0
ID#12 : time : 2515, Operation : delete, fitness : 0.939393939394
ID#13 : time : 437, Operation : insert_after, fitness : -1.0
ID#14 : time : 359, Operation : insert_after, fitness : -1.0
ID#15 : time : 3, Operation : insert_after, fitness : -1.0
ID#16 : time : 1793, Operation : delete, fitness : 0.984848484848
ID#17 : time : 369, Operation : replace, fitness : -1.0
ID#18 : time : 64, Operation : delete, fitness : -1.0
ID#19 : time : 339, Operation : replace, fitness : -1.0
ID#20 : time : 232, Operation : replace, fitness : -1.0
ID#21 : time : 293, Operation : replace, fitness : -1.0
ID#22 : time : 1649, Operation : delete, fitness : 0.969696969697
ID#23 : time : 616, Operation : replace, fitness : -1.0
ID#24 : time : 3, Operation : insert_after, fitness : -1.0
ID#25 : time : 2178, Operation : delete, fitness : 0.969696969697
ID#26 : time : 501, Operation : insert_after, fitness : -1.0
ID#27 : time : 10, Operation : insert_after, fitness : -1.0
ID#28 : time : 938, Operation : insert_after, fitness : -1.0
ID#29 : time : 978, Operation : delete, fitness : -1.0
ID#30 : time : 1013, Operation : replace, fitness : -1.0
ID#31 : time : 817, Operation : replace, fitness : -1.0
ID#32 : time : 403, Operation : replace, fitness : -1.0
ID#33 : time : 210, Operation : insert_before, fitness : -1.0
ID#34 : time : 2, Operation : insert_after, fitness : -1.0
ID#35 : time : 39, Operation : delete, fitness : -1.0
ID#36 : time : 42, Operation : delete, fitness : -1.0
ID#37 : time : 45, Operation : delete, fitness : -1.0
ID#38 : time : 38, Operation : delete, fitness : -1.0
ID#39 : time : 188, Operation : replace, fitness : -1.0
ID#40 : time : 220, Operation : replace, fitness : -1.0
ID#41 : time : 2, Operation : insert_before, fitness : -1.0
ID#42 : time : 2, Operation : insert_before, fitness : -1.0
ID#43 : time : 2, Operation : insert_before, fitness : -1.0
ID#44 : time : 822, Operation : delete, fitness : -1.0
ID#45 : time : 848, Operation : insert_after, fitness : -1.0
ID#46 : time : 107, Operation : delete, fitness : -1.0
ID#47 : time : 2, Operation : insert_after, fitness : -1.0
ID#48 : time : 2, Operation : insert_after, fitness : -1.0
ID#49 : time : 556, Operation : insert_before, fitness : -1.0
ID#50 : time : 599, Operation : replace, fitness : -1.0
ID#51 : time : 709, Operation : replace, fitness : -1.0
ID#52 : time : 406, Operation : insert_before, fitness : -1.0
ID#53 : time : 186, Operation : replace, fitness : -1.0
ID#54 : time : 337, Operation : replace, fitness : -1.0
ID#55 : time : 332, Operation : insert_before, fitness : -1.0
ID#56 : time : 726, Operation : replace, fitness : -1.0
ID#57 : time : 143, Operation : delete, fitness : -1.0
ID#58 : time : 645, Operation : insert_before, fitness : -1.0
ID#59 : time : 2, Operation : insert_after, fitness : -1.0
ID#60 : time : 316, Operation : insert_before, fitness : -1.0
ID#61 : time : 1613, Operation : replace, fitness : 0.984848484848
ID#62 : time : 248, Operation : delete, fitness : -1.0
ID#63 : time : 343, Operation : insert_before, fitness : -1.0
ID#64 : time : 346, Operation : insert_before, fitness : -1.0
ID#65 : time : 56, Operation : delete, fitness : -1.0
ID#66 : time : 60, Operation : delete, fitness : -1.0
ID#67 : time : 315, Operation : replace, fitness : -1.0
ID#68 : time : 2, Operation : insert_before, fitness : -1.0
ID#69 : time : 61, Operation : delete, fitness : -1.0
ID#70 : time : 297, Operation : replace, fitness : -1.0
ID#71 : time : 2449, Operation : insert_before, fitness : -1.0
ID#72 : time : 2455, Operation : insert_after, fitness : -1.0
ID#73 : time : 2837, Operation : delete, fitness : -1.0
ID#74 : time : 2211, Operation : replace, fitness : -1.0
ID#75 : time : 2025, Operation : replace, fitness : -1.0
ID#76 : time : 1934, Operation : delete, fitness : -1.0
ID#77 : time : 1954, Operation : replace, fitness : -1.0
ID#78 : time : 2174, Operation : insert_before, fitness : -1.0
ID#79 : time : 3589, Operation : replace, fitness : 0.969696969697
ID#80 : time : 2049, Operation : delete, fitness : -1.0
ID#81 : time : 4537, Operation : replace, fitness : 0.969696969697
ID#82 : time : 1945, Operation : replace, fitness : -1.0
ID#83 : time : 1713, Operation : delete, fitness : -1.0
ID#84 : time : 2226, Operation : insert_before, fitness : -1.0
ID#85 : time : 1873, Operation : insert_after, fitness : -1.0
ID#86 : time : 1965, Operation : replace, fitness : -1.0
ID#87 : time : 2551, Operation : delete, fitness : -1.0
ID#88 : time : 2519, Operation : replace, fitness : -1.0
ID#89 : time : 1732, Operation : delete, fitness : -1.0
ID#90 : time : 1713, Operation : insert_after, fitness : -1.0
ID#91 : time : 1712, Operation : insert_before, fitness : -1.0
ID#92 : time : 2184, Operation : replace, fitness : -1.0
ID#93 : time : 2127, Operation : replace, fitness : -1.0
ID#94 : time : 2333, Operation : replace, fitness : -1.0
ID#95 : time : 506, Operation : replace, fitness : -1.0
ID#96 : time : 1770, Operation : delete, fitness : -1.0
ID#97 : time : 2734, Operation : delete, fitness : -1.0
ID#98 : time : 2780, Operation : replace, fitness : -1.0
ID#99 : time : 2245, Operation : replace, fitness : -1.0
ID#100 : time : 1860, Operation : insert_before, fitness : -1.0
ID#101 : time : 57, Operation : delete, fitness : -1.0
ID#102 : time : 2357, Operation : insert_after, fitness : -1.0
ID#103 : time : 2497, Operation : insert_after, fitness : -1.0
ID#104 : time : 2333, Operation : delete, fitness : -1.0
ID#105 : time : 2174, Operation : replace, fitness : -1.0
ID#106 : time : 2053, Operation : replace, fitness : -1.0
ID#107 : time : 1733, Operation : delete, fitness : -1.0
ID#108 : time : 2484, Operation : delete, fitness : -1.0
ID#109 : time : 2417, Operation : replace, fitness : -1.0
ID#110 : time : 1456, Operation : replace, fitness : 0.939393939394
ID#111 : time : 1951, Operation : insert_after, fitness : -1.0
ID#112 : time : 1916, Operation : insert_before, fitness : -1.0
ID#113 : time : 1903, Operation : insert_before, fitness : -1.0
ID#114 : time : 43, Operation : delete, fitness : -1.0
ID#115 : time : 944, Operation : delete, fitness : 0.969696969697
ID#116 : time : 37, Operation : delete, fitness : -1.0
ID#117 : time : 1836, Operation : insert_after, fitness : -1.0
ID#118 : time : 1910, Operation : delete, fitness : -1.0
ID#119 : time : 231, Operation : insert_after, fitness : -1.0
ID#120 : time : 2926, Operation : delete, fitness : 0.969696969697
ID#121 : time : 1854, Operation : insert_before, fitness : -1.0
ID#122 : time : 1, Operation : insert_before, fitness : -1.0
ID#123 : time : 172, Operation : insert_before, fitness : -1.0
ID#124 : time : 1798, Operation : insert_after, fitness : -1.0
ID#125 : time : 186, Operation : replace, fitness : -1.0
ID#126 : time : 1889, Operation : delete, fitness : -1.0
ID#127 : time : 1944, Operation : replace, fitness : -1.0
ID#128 : time : 309, Operation : insert_before, fitness : -1.0
ID#129 : time : 2522, Operation : replace, fitness : -1.0
ID#130 : time : 1740, Operation : delete, fitness : -1.0
ID#131 : time : 3096, Operation : delete, fitness : 0.969696969697
ID#132 : time : 232, Operation : replace, fitness : -1.0
ID#133 : time : 1877, Operation : insert_before, fitness : -1.0
ID#134 : time : 2472, Operation : replace, fitness : -1.0
ID#135 : time : 1720, Operation : delete, fitness : -1.0
ID#136 : time : 2053, Operation : delete, fitness : -1.0
ID#137 : time : 199, Operation : insert_before, fitness : -1.0
ID#138 : time : 3032, Operation : replace, fitness : 0.969696969697
ID#139 : time : 2429, Operation : replace, fitness : -1.0
ID#140 : time : 2113, Operation : replace, fitness : -1.0
ID#141 : time : 2, Operation : insert_before, fitness : -1.0
ID#142 : time : 370, Operation : insert_after, fitness : -1.0
ID#143 : time : 317, Operation : replace, fitness : -1.0
ID#144 : time : 265, Operation : replace, fitness : -1.0
ID#145 : time : 96, Operation : delete, fitness : -1.0
ID#146 : time : 3451, Operation : insert_after, fitness : -1.0
ID#147 : time : 57, Operation : insert_before, fitness : -1.0
ID#148 : time : 263, Operation : insert_before, fitness : -1.0
ID#149 : time : 3521, Operation : replace, fitness : -1.0
ID#150 : time : 3394, Operation : replace, fitness : -1.0
ID#151 : time : 3421, Operation : replace, fitness : -1.0
ID#152 : time : 311, Operation : replace, fitness : -1.0
ID#153 : time : 3219, Operation : replace, fitness : -1.0
ID#154 : time : 3163, Operation : insert_after, fitness : -1.0
ID#155 : time : 1961, Operation : insert_after, fitness : 0.984848484848
ID#156 : time : 490, Operation : insert_before, fitness : -1.0
ID#157 : time : 3495, Operation : replace, fitness : -1.0
ID#158 : time : 340, Operation : delete, fitness : -1.0
ID#159 : time : 1813, Operation : delete, fitness : 0.969696969697
ID#160 : time : 108, Operation : delete, fitness : -1.0
ID#161 : time : 3144, Operation : insert_after, fitness : -1.0
ID#162 : time : 3498, Operation : insert_after, fitness : -1.0
ID#163 : time : 300, Operation : insert_before, fitness : -1.0
ID#164 : time : 3263, Operation : delete, fitness : -1.0
ID#165 : time : 3662, Operation : replace, fitness : -1.0
ID#166 : time : 394, Operation : replace, fitness : -1.0
ID#167 : time : 56, Operation : delete, fitness : -1.0
ID#168 : time : 52, Operation : delete, fitness : -1.0
ID#169 : time : 3451, Operation : delete, fitness : -1.0
ID#170 : time : 355, Operation : insert_after, fitness : -1.0
ID#171 : time : 3188, Operation : insert_before, fitness : -1.0
ID#172 : time : 239, Operation : insert_before, fitness : -1.0
