### OUTPUT ###
ID#1 : time : 426, Operation : delete, fitness : -1.0
ID#2 : time : 185, Operation : delete, fitness : -1.0
ID#3 : time : 198, Operation : replace, fitness : -1.0
ID#4 : time : 22, Operation : delete, fitness : -1.0
ID#5 : time : 2, Operation : insert_after, fitness : -1.0
ID#6 : time : 1, Operation : insert_before, fitness : -1.0
ID#7 : time : 142, Operation : insert_after, fitness : -1.0
ID#8 : time : 156, Operation : delete, fitness : -1.0
ID#9 : time : 129, Operation : delete, fitness : -1.0
ID#10 : time : 110, Operation : delete, fitness : -1.0
ID#11 : time : 145, Operation : insert_before, fitness : -1.0
ID#12 : time : 678, Operation : delete, fitness : 0.939393939394
ID#13 : time : 79, Operation : insert_after, fitness : -1.0
ID#14 : time : 82, Operation : insert_after, fitness : -1.0
ID#15 : time : 0, Operation : insert_after, fitness : -1.0
ID#16 : time : 448, Operation : delete, fitness : 0.984848484848
ID#17 : time : 58, Operation : replace, fitness : -1.0
ID#18 : time : 12, Operation : delete, fitness : -1.0
ID#19 : time : 61, Operation : replace, fitness : -1.0
ID#20 : time : 58, Operation : replace, fitness : -1.0
ID#21 : time : 55, Operation : replace, fitness : -1.0
ID#22 : time : 380, Operation : delete, fitness : 0.969696969697
ID#23 : time : 58, Operation : replace, fitness : -1.0
ID#24 : time : 0, Operation : insert_after, fitness : -1.0
ID#25 : time : 298, Operation : delete, fitness : 0.969696969697
ID#26 : time : 85, Operation : insert_after, fitness : -1.0
ID#27 : time : 0, Operation : insert_after, fitness : -1.0
ID#28 : time : 91, Operation : insert_after, fitness : -1.0
ID#29 : time : 75, Operation : delete, fitness : -1.0
ID#30 : time : 118, Operation : replace, fitness : -1.0
ID#31 : time : 88, Operation : replace, fitness : -1.0
ID#32 : time : 76, Operation : replace, fitness : -1.0
ID#33 : time : 89, Operation : insert_before, fitness : -1.0
ID#34 : time : 0, Operation : insert_after, fitness : -1.0
ID#35 : time : 13, Operation : delete, fitness : -1.0
ID#36 : time : 15, Operation : delete, fitness : -1.0
ID#37 : time : 16, Operation : delete, fitness : -1.0
ID#38 : time : 15, Operation : delete, fitness : -1.0
ID#39 : time : 77, Operation : replace, fitness : -1.0
ID#40 : time : 96, Operation : replace, fitness : -1.0
ID#41 : time : 0, Operation : insert_before, fitness : -1.0
ID#42 : time : 0, Operation : insert_before, fitness : -1.0
ID#43 : time : 0, Operation : insert_before, fitness : -1.0
ID#44 : time : 77, Operation : delete, fitness : -1.0
ID#45 : time : 89, Operation : insert_after, fitness : -1.0
ID#46 : time : 17, Operation : delete, fitness : -1.0
ID#47 : time : 0, Operation : insert_after, fitness : -1.0
ID#48 : time : 0, Operation : insert_after, fitness : -1.0
ID#49 : time : 97, Operation : insert_before, fitness : -1.0
ID#50 : time : 75, Operation : replace, fitness : -1.0
ID#51 : time : 75, Operation : replace, fitness : -1.0
ID#52 : time : 71, Operation : insert_before, fitness : -1.0
ID#53 : time : 85, Operation : replace, fitness : -1.0
ID#54 : time : 105, Operation : replace, fitness : -1.0
ID#55 : time : 116, Operation : insert_before, fitness : -1.0
ID#56 : time : 83, Operation : replace, fitness : -1.0
ID#57 : time : 14, Operation : delete, fitness : -1.0
ID#58 : time : 75, Operation : insert_before, fitness : -1.0
ID#59 : time : 1, Operation : insert_after, fitness : -1.0
ID#60 : time : 72, Operation : insert_before, fitness : -1.0
ID#61 : time : 362, Operation : replace, fitness : 0.984848484848
ID#62 : time : 47, Operation : delete, fitness : -1.0
ID#63 : time : 69, Operation : insert_before, fitness : -1.0
ID#64 : time : 69, Operation : insert_before, fitness : -1.0
ID#65 : time : 13, Operation : delete, fitness : -1.0
ID#66 : time : 12, Operation : delete, fitness : -1.0
ID#67 : time : 57, Operation : replace, fitness : -1.0
ID#68 : time : 0, Operation : insert_before, fitness : -1.0
ID#69 : time : 13, Operation : delete, fitness : -1.0
ID#70 : time : 60, Operation : replace, fitness : -1.0
ID#71 : time : 513, Operation : insert_before, fitness : -1.0
ID#72 : time : 590, Operation : insert_after, fitness : -1.0
ID#73 : time : 431, Operation : delete, fitness : -1.0
ID#74 : time : 522, Operation : replace, fitness : -1.0
ID#75 : time : 457, Operation : replace, fitness : -1.0
ID#76 : time : 449, Operation : delete, fitness : -1.0
ID#77 : time : 445, Operation : replace, fitness : -1.0
ID#78 : time : 519, Operation : insert_before, fitness : -1.0
ID#79 : time : 645, Operation : replace, fitness : 0.969696969697
ID#80 : time : 426, Operation : delete, fitness : -1.0
ID#81 : time : 725, Operation : replace, fitness : 0.969696969697
ID#82 : time : 459, Operation : replace, fitness : -1.0
ID#83 : time : 393, Operation : delete, fitness : -1.0
ID#84 : time : 313, Operation : insert_before, fitness : -1.0
ID#85 : time : 460, Operation : insert_after, fitness : -1.0
ID#86 : time : 457, Operation : replace, fitness : -1.0
ID#87 : time : 392, Operation : delete, fitness : -1.0
ID#88 : time : 393, Operation : replace, fitness : -1.0
ID#89 : time : 395, Operation : delete, fitness : -1.0
ID#90 : time : 396, Operation : insert_after, fitness : -1.0
ID#91 : time : 396, Operation : insert_before, fitness : -1.0
ID#92 : time : 552, Operation : replace, fitness : -1.0
ID#93 : time : 606, Operation : replace, fitness : -1.0
ID#94 : time : 547, Operation : replace, fitness : -1.0
ID#95 : time : 62, Operation : replace, fitness : -1.0
ID#96 : time : 386, Operation : delete, fitness : -1.0
ID#97 : time : 360, Operation : delete, fitness : -1.0
ID#98 : time : 356, Operation : replace, fitness : -1.0
ID#99 : time : 516, Operation : replace, fitness : -1.0
ID#100 : time : 462, Operation : insert_before, fitness : -1.0
ID#101 : time : 10, Operation : delete, fitness : -1.0
ID#102 : time : 508, Operation : insert_after, fitness : -1.0
ID#103 : time : 506, Operation : insert_after, fitness : -1.0
ID#104 : time : 319, Operation : delete, fitness : -1.0
ID#105 : time : 514, Operation : replace, fitness : -1.0
ID#106 : time : 449, Operation : replace, fitness : -1.0
ID#107 : time : 386, Operation : delete, fitness : -1.0
ID#108 : time : 367, Operation : delete, fitness : -1.0
ID#109 : time : 377, Operation : replace, fitness : -1.0
ID#110 : time : 415, Operation : replace, fitness : 0.939393939394
ID#111 : time : 452, Operation : insert_after, fitness : -1.0
ID#112 : time : 489, Operation : insert_before, fitness : -1.0
ID#113 : time : 491, Operation : insert_before, fitness : -1.0
ID#114 : time : 22, Operation : delete, fitness : -1.0
ID#115 : time : 538, Operation : delete, fitness : 0.969696969697
ID#116 : time : 14, Operation : delete, fitness : -1.0
ID#117 : time : 455, Operation : insert_after, fitness : -1.0
ID#118 : time : 460, Operation : delete, fitness : -1.0
ID#119 : time : 61, Operation : insert_after, fitness : -1.0
ID#120 : time : 761, Operation : delete, fitness : 0.969696969697
ID#121 : time : 443, Operation : insert_before, fitness : -1.0
ID#122 : time : 0, Operation : insert_before, fitness : -1.0
ID#123 : time : 51, Operation : insert_before, fitness : -1.0
ID#124 : time : 416, Operation : insert_after, fitness : -1.0
ID#125 : time : 48, Operation : replace, fitness : -1.0
ID#126 : time : 436, Operation : delete, fitness : -1.0
ID#127 : time : 436, Operation : replace, fitness : -1.0
ID#128 : time : 49, Operation : insert_before, fitness : -1.0
ID#129 : time : 360, Operation : replace, fitness : -1.0
ID#130 : time : 401, Operation : delete, fitness : -1.0
ID#131 : time : 753, Operation : delete, fitness : 0.969696969697
ID#132 : time : 46, Operation : replace, fitness : -1.0
ID#133 : time : 417, Operation : insert_before, fitness : -1.0
ID#134 : time : 354, Operation : replace, fitness : -1.0
ID#135 : time : 381, Operation : delete, fitness : -1.0
ID#136 : time : 503, Operation : delete, fitness : -1.0
ID#137 : time : 47, Operation : insert_before, fitness : -1.0
ID#138 : time : 712, Operation : replace, fitness : 0.969696969697
ID#139 : time : 355, Operation : replace, fitness : -1.0
ID#140 : time : 504, Operation : replace, fitness : -1.0
ID#141 : time : 0, Operation : insert_before, fitness : -1.0
ID#142 : time : 57, Operation : insert_after, fitness : -1.0
ID#143 : time : 54, Operation : replace, fitness : -1.0
ID#144 : time : 49, Operation : replace, fitness : -1.0
ID#145 : time : 19, Operation : delete, fitness : -1.0
ID#146 : time : 793, Operation : insert_after, fitness : -1.0
ID#147 : time : 9, Operation : insert_before, fitness : -1.0
ID#148 : time : 53, Operation : insert_before, fitness : -1.0
ID#149 : time : 874, Operation : replace, fitness : -1.0
ID#150 : time : 817, Operation : replace, fitness : -1.0
ID#151 : time : 776, Operation : replace, fitness : -1.0
ID#152 : time : 44, Operation : replace, fitness : -1.0
ID#153 : time : 743, Operation : replace, fitness : -1.0
ID#154 : time : 731, Operation : insert_after, fitness : -1.0
ID#155 : time : 290, Operation : insert_after, fitness : 0.984848484848
ID#156 : time : 48, Operation : insert_before, fitness : -1.0
ID#157 : time : 779, Operation : replace, fitness : -1.0
ID#158 : time : 52, Operation : delete, fitness : -1.0
ID#159 : time : 258, Operation : delete, fitness : 0.969696969697
ID#160 : time : 20, Operation : delete, fitness : -1.0
ID#161 : time : 732, Operation : insert_after, fitness : -1.0
ID#162 : time : 789, Operation : insert_after, fitness : -1.0
ID#163 : time : 63, Operation : insert_before, fitness : -1.0
ID#164 : time : 787, Operation : delete, fitness : -1.0
ID#165 : time : 822, Operation : replace, fitness : -1.0
ID#166 : time : 58, Operation : replace, fitness : -1.0
ID#167 : time : 10, Operation : delete, fitness : -1.0
ID#168 : time : 10, Operation : delete, fitness : -1.0
ID#169 : time : 778, Operation : delete, fitness : -1.0
ID#170 : time : 56, Operation : insert_after, fitness : -1.0
ID#171 : time : 774, Operation : insert_before, fitness : -1.0
ID#172 : time : 58, Operation : insert_before, fitness : -1.0
ID#173 : time : 745, Operation : delete, fitness : -1.0
ID#174 : time : 260, Operation : delete, fitness : 0.984848484848
ID#175 : time : 731, Operation : insert_before, fitness : -1.0
ID#176 : time : 46, Operation : replace, fitness : -1.0
ID#177 : time : 732, Operation : insert_after, fitness : -1.0
ID#178 : time : 55, Operation : replace, fitness : -1.0
ID#179 : time : 21, Operation : insert_before, fitness : -1.0
ID#180 : time : 22, Operation : insert_before, fitness : -1.0
ID#181 : time : 11, Operation : insert_after, fitness : -1.0
ID#182 : time : 60, Operation : replace, fitness : -1.0
ID#183 : time : 874, Operation : insert_after, fitness : -1.0
ID#184 : time : 818, Operation : replace, fitness : -1.0
ID#185 : time : 55, Operation : insert_after, fitness : -1.0
ID#186 : time : 783, Operation : replace, fitness : -1.0
ID#187 : time : 47, Operation : insert_after, fitness : -1.0
ID#188 : time : 778, Operation : insert_after, fitness : -1.0
ID#189 : time : 778, Operation : replace, fitness : -1.0
ID#190 : time : 999, Operation : delete, fitness : 0.969696969697
ID#191 : time : 44, Operation : insert_before, fitness : -1.0
ID#192 : time : 816, Operation : replace, fitness : -1.0
ID#193 : time : 778, Operation : replace, fitness : -1.0
ID#194 : time : 241, Operation : replace, fitness : 0.969696969697
ID#195 : time : 258, Operation : delete, fitness : 0.984848484848
ID#196 : time : 772, Operation : insert_before, fitness : -1.0
ID#197 : time : 44, Operation : replace, fitness : -1.0
ID#198 : time : 0, Operation : insert_after, fitness : -1.0
ID#199 : time : 777, Operation : insert_before, fitness : -1.0
ID#200 : time : 46, Operation : replace, fitness : -1.0
ID#201 : time : 55, Operation : insert_after, fitness : -1.0
ID#202 : time : 47, Operation : delete, fitness : -1.0
ID#203 : time : 18, Operation : delete, fitness : -1.0
ID#204 : time : 0, Operation : insert_before, fitness : -1.0
ID#205 : time : 771, Operation : insert_after, fitness : -1.0
ID#206 : time : 780, Operation : replace, fitness : -1.0
ID#207 : time : 10, Operation : insert_after, fitness : -1.0
ID#208 : time : 48, Operation : replace, fitness : -1.0
