### OUTPUT ###
ID#1 : time : 428, Operation : delete, fitness : -1.0
ID#2 : time : 187, Operation : delete, fitness : -1.0
ID#3 : time : 176, Operation : replace, fitness : -1.0
ID#4 : time : 29, Operation : delete, fitness : -1.0
ID#5 : time : 7, Operation : insert_after, fitness : -1.0
ID#6 : time : 4, Operation : insert_before, fitness : -1.0
ID#7 : time : 159, Operation : insert_after, fitness : -1.0
ID#8 : time : 129, Operation : delete, fitness : -1.0
ID#9 : time : 121, Operation : delete, fitness : -1.0
ID#10 : time : 140, Operation : delete, fitness : -1.0
ID#11 : time : 130, Operation : insert_before, fitness : -1.0
ID#12 : time : 702, Operation : delete, fitness : 0.939393939394
ID#13 : time : 89, Operation : insert_after, fitness : -1.0
ID#14 : time : 92, Operation : insert_after, fitness : -1.0
ID#15 : time : 0, Operation : insert_after, fitness : -1.0
ID#16 : time : 570, Operation : delete, fitness : 0.984848484848
ID#17 : time : 90, Operation : replace, fitness : -1.0
ID#18 : time : 15, Operation : delete, fitness : -1.0
ID#19 : time : 84, Operation : replace, fitness : -1.0
ID#20 : time : 71, Operation : replace, fitness : -1.0
ID#21 : time : 92, Operation : replace, fitness : -1.0
ID#22 : time : 533, Operation : delete, fitness : 0.969696969697
ID#23 : time : 78, Operation : replace, fitness : -1.0
ID#24 : time : 3, Operation : insert_after, fitness : -1.0
ID#25 : time : 528, Operation : delete, fitness : 0.969696969697
ID#26 : time : 79, Operation : insert_after, fitness : -1.0
ID#27 : time : 0, Operation : insert_after, fitness : -1.0
ID#28 : time : 85, Operation : insert_after, fitness : -1.0
ID#29 : time : 89, Operation : delete, fitness : -1.0
ID#30 : time : 92, Operation : replace, fitness : -1.0
ID#31 : time : 95, Operation : replace, fitness : -1.0
ID#32 : time : 78, Operation : replace, fitness : -1.0
ID#33 : time : 76, Operation : insert_before, fitness : -1.0
ID#34 : time : 0, Operation : insert_after, fitness : -1.0
ID#35 : time : 14, Operation : delete, fitness : -1.0
ID#36 : time : 15, Operation : delete, fitness : -1.0
ID#37 : time : 15, Operation : delete, fitness : -1.0
ID#38 : time : 14, Operation : delete, fitness : -1.0
ID#39 : time : 85, Operation : replace, fitness : -1.0
ID#40 : time : 83, Operation : replace, fitness : -1.0
ID#41 : time : 0, Operation : insert_before, fitness : -1.0
ID#42 : time : 0, Operation : insert_before, fitness : -1.0
ID#43 : time : 0, Operation : insert_before, fitness : -1.0
ID#44 : time : 82, Operation : delete, fitness : -1.0
ID#45 : time : 88, Operation : insert_after, fitness : -1.0
ID#46 : time : 11, Operation : delete, fitness : -1.0
ID#47 : time : 0, Operation : insert_after, fitness : -1.0
ID#48 : time : 0, Operation : insert_after, fitness : -1.0
ID#49 : time : 56, Operation : insert_before, fitness : -1.0
ID#50 : time : 57, Operation : replace, fitness : -1.0
ID#51 : time : 52, Operation : replace, fitness : -1.0
ID#52 : time : 54, Operation : insert_before, fitness : -1.0
ID#53 : time : 70, Operation : replace, fitness : -1.0
ID#54 : time : 73, Operation : replace, fitness : -1.0
ID#55 : time : 66, Operation : insert_before, fitness : -1.0
ID#56 : time : 62, Operation : replace, fitness : -1.0
ID#57 : time : 12, Operation : delete, fitness : -1.0
ID#58 : time : 60, Operation : insert_before, fitness : -1.0
ID#59 : time : 0, Operation : insert_after, fitness : -1.0
ID#60 : time : 55, Operation : insert_before, fitness : -1.0
ID#61 : time : 323, Operation : replace, fitness : 0.984848484848
ID#62 : time : 54, Operation : delete, fitness : -1.0
ID#63 : time : 87, Operation : insert_before, fitness : -1.0
ID#64 : time : 90, Operation : insert_before, fitness : -1.0
ID#65 : time : 15, Operation : delete, fitness : -1.0
ID#66 : time : 14, Operation : delete, fitness : -1.0
ID#67 : time : 71, Operation : replace, fitness : -1.0
ID#68 : time : 0, Operation : insert_before, fitness : -1.0
ID#69 : time : 15, Operation : delete, fitness : -1.0
ID#70 : time : 67, Operation : replace, fitness : -1.0
ID#71 : time : 529, Operation : insert_before, fitness : -1.0
ID#72 : time : 743, Operation : insert_after, fitness : -1.0
ID#73 : time : 701, Operation : delete, fitness : -1.0
ID#74 : time : 662, Operation : replace, fitness : -1.0
ID#75 : time : 597, Operation : replace, fitness : -1.0
ID#76 : time : 594, Operation : delete, fitness : -1.0
ID#77 : time : 596, Operation : replace, fitness : -1.0
ID#78 : time : 637, Operation : insert_before, fitness : -1.0
ID#79 : time : 842, Operation : replace, fitness : 0.969696969697
ID#80 : time : 389, Operation : delete, fitness : -1.0
ID#81 : time : 830, Operation : replace, fitness : 0.969696969697
ID#82 : time : 394, Operation : replace, fitness : -1.0
ID#83 : time : 345, Operation : delete, fitness : -1.0
ID#84 : time : 540, Operation : insert_before, fitness : -1.0
ID#85 : time : 381, Operation : insert_after, fitness : -1.0
ID#86 : time : 385, Operation : replace, fitness : -1.0
ID#87 : time : 592, Operation : delete, fitness : -1.0
ID#88 : time : 590, Operation : replace, fitness : -1.0
ID#89 : time : 343, Operation : delete, fitness : -1.0
ID#90 : time : 544, Operation : insert_after, fitness : -1.0
ID#91 : time : 545, Operation : insert_before, fitness : -1.0
ID#92 : time : 656, Operation : replace, fitness : -1.0
ID#93 : time : 636, Operation : replace, fitness : -1.0
ID#94 : time : 658, Operation : replace, fitness : -1.0
ID#95 : time : 76, Operation : replace, fitness : -1.0
ID#96 : time : 350, Operation : delete, fitness : -1.0
ID#97 : time : 632, Operation : delete, fitness : -1.0
ID#98 : time : 624, Operation : replace, fitness : -1.0
ID#99 : time : 665, Operation : replace, fitness : -1.0
ID#100 : time : 585, Operation : insert_before, fitness : -1.0
ID#101 : time : 13, Operation : delete, fitness : -1.0
ID#102 : time : 673, Operation : insert_after, fitness : -1.0
ID#103 : time : 665, Operation : insert_after, fitness : -1.0
ID#104 : time : 565, Operation : delete, fitness : -1.0
ID#105 : time : 659, Operation : replace, fitness : -1.0
ID#106 : time : 617, Operation : replace, fitness : -1.0
ID#107 : time : 352, Operation : delete, fitness : -1.0
ID#108 : time : 613, Operation : delete, fitness : -1.0
ID#109 : time : 609, Operation : replace, fitness : -1.0
ID#110 : time : 355, Operation : replace, fitness : 0.939393939394
ID#111 : time : 403, Operation : insert_after, fitness : -1.0
ID#112 : time : 616, Operation : insert_before, fitness : -1.0
ID#113 : time : 611, Operation : insert_before, fitness : -1.0
ID#114 : time : 15, Operation : delete, fitness : -1.0
ID#115 : time : 460, Operation : delete, fitness : 0.969696969697
ID#116 : time : 14, Operation : delete, fitness : -1.0
ID#117 : time : 406, Operation : insert_after, fitness : -1.0
ID#118 : time : 611, Operation : delete, fitness : -1.0
ID#119 : time : 67, Operation : insert_after, fitness : -1.0
ID#120 : time : 802, Operation : delete, fitness : 0.969696969697
ID#121 : time : 381, Operation : insert_before, fitness : -1.0
ID#122 : time : 0, Operation : insert_before, fitness : -1.0
ID#123 : time : 47, Operation : insert_before, fitness : -1.0
ID#124 : time : 378, Operation : insert_after, fitness : -1.0
ID#125 : time : 43, Operation : replace, fitness : -1.0
ID#126 : time : 587, Operation : delete, fitness : -1.0
ID#127 : time : 590, Operation : replace, fitness : -1.0
ID#128 : time : 49, Operation : insert_before, fitness : -1.0
ID#129 : time : 592, Operation : replace, fitness : -1.0
ID#130 : time : 554, Operation : delete, fitness : -1.0
ID#131 : time : 860, Operation : delete, fitness : 0.969696969697
ID#132 : time : 67, Operation : replace, fitness : -1.0
ID#133 : time : 465, Operation : insert_before, fitness : -1.0
ID#134 : time : 662, Operation : replace, fitness : -1.0
ID#135 : time : 370, Operation : delete, fitness : -1.0
ID#136 : time : 667, Operation : delete, fitness : -1.0
ID#137 : time : 118, Operation : insert_before, fitness : -1.0
ID#138 : time : 1536, Operation : replace, fitness : 0.969696969697
ID#139 : time : 632, Operation : replace, fitness : -1.0
ID#140 : time : 667, Operation : replace, fitness : -1.0
ID#141 : time : 0, Operation : insert_before, fitness : -1.0
ID#142 : time : 98, Operation : insert_after, fitness : -1.0
ID#143 : time : 106, Operation : replace, fitness : -1.0
ID#144 : time : 95, Operation : replace, fitness : -1.0
ID#145 : time : 39, Operation : delete, fitness : -1.0
ID#146 : time : 1654, Operation : insert_after, fitness : -1.0
ID#147 : time : 17, Operation : insert_before, fitness : -1.0
ID#148 : time : 107, Operation : insert_before, fitness : -1.0
ID#149 : time : 1068, Operation : replace, fitness : -1.0
ID#150 : time : 978, Operation : replace, fitness : -1.0
ID#151 : time : 1654, Operation : replace, fitness : -1.0
ID#152 : time : 83, Operation : replace, fitness : -1.0
ID#153 : time : 1590, Operation : replace, fitness : -1.0
ID#154 : time : 1575, Operation : insert_after, fitness : -1.0
ID#155 : time : 843, Operation : insert_after, fitness : 0.984848484848
ID#156 : time : 79, Operation : insert_before, fitness : -1.0
ID#157 : time : 1750, Operation : replace, fitness : -1.0
ID#158 : time : 53, Operation : delete, fitness : -1.0
ID#159 : time : 264, Operation : delete, fitness : 0.969696969697
ID#160 : time : 19, Operation : delete, fitness : -1.0
ID#161 : time : 1556, Operation : insert_after, fitness : -1.0
ID#162 : time : 1606, Operation : insert_after, fitness : -1.0
ID#163 : time : 73, Operation : insert_before, fitness : -1.0
ID#164 : time : 891, Operation : delete, fitness : -1.0
ID#165 : time : 928, Operation : replace, fitness : -1.0
ID#166 : time : 63, Operation : replace, fitness : -1.0
ID#167 : time : 11, Operation : delete, fitness : -1.0
ID#168 : time : 11, Operation : delete, fitness : -1.0
ID#169 : time : 1603, Operation : delete, fitness : -1.0
ID#170 : time : 57, Operation : insert_after, fitness : -1.0
ID#171 : time : 881, Operation : insert_before, fitness : -1.0
ID#172 : time : 58, Operation : insert_before, fitness : -1.0
ID#173 : time : 1568, Operation : delete, fitness : -1.0
ID#174 : time : 258, Operation : delete, fitness : 0.984848484848
ID#175 : time : 1556, Operation : insert_before, fitness : -1.0
ID#176 : time : 45, Operation : replace, fitness : -1.0
ID#177 : time : 1556, Operation : insert_after, fitness : -1.0
ID#178 : time : 56, Operation : replace, fitness : -1.0
ID#179 : time : 20, Operation : insert_before, fitness : -1.0
ID#180 : time : 22, Operation : insert_before, fitness : -1.0
ID#181 : time : 10, Operation : insert_after, fitness : -1.0
ID#182 : time : 60, Operation : replace, fitness : -1.0
ID#183 : time : 934, Operation : insert_after, fitness : -1.0
ID#184 : time : 928, Operation : replace, fitness : -1.0
ID#185 : time : 57, Operation : insert_after, fitness : -1.0
ID#186 : time : 1601, Operation : replace, fitness : -1.0
ID#187 : time : 45, Operation : insert_after, fitness : -1.0
ID#188 : time : 1609, Operation : insert_after, fitness : -1.0
ID#189 : time : 1603, Operation : replace, fitness : -1.0
ID#190 : time : 1993, Operation : delete, fitness : 0.969696969697
ID#191 : time : 49, Operation : insert_before, fitness : -1.0
ID#192 : time : 923, Operation : replace, fitness : -1.0
ID#193 : time : 1600, Operation : replace, fitness : -1.0
ID#194 : time : 250, Operation : replace, fitness : 0.969696969697
ID#195 : time : 300, Operation : delete, fitness : 0.984848484848
ID#196 : time : 888, Operation : insert_before, fitness : -1.0
ID#197 : time : 63, Operation : replace, fitness : -1.0
ID#198 : time : 0, Operation : insert_after, fitness : -1.0
ID#199 : time : 1631, Operation : insert_before, fitness : -1.0
ID#200 : time : 63, Operation : replace, fitness : -1.0
ID#201 : time : 77, Operation : insert_after, fitness : -1.0
ID#202 : time : 62, Operation : delete, fitness : -1.0
ID#203 : time : 28, Operation : delete, fitness : -1.0
ID#204 : time : 0, Operation : insert_before, fitness : -1.0
ID#205 : time : 887, Operation : insert_after, fitness : -1.0
ID#206 : time : 1629, Operation : replace, fitness : -1.0
ID#207 : time : 14, Operation : insert_after, fitness : -1.0
ID#208 : time : 66, Operation : replace, fitness : -1.0
ID#209 : time : 63, Operation : replace, fitness : -1.0
ID#210 : time : 80, Operation : replace, fitness : -1.0
ID#211 : time : 2423, Operation : random-crossover, fitness : -1.0
ID#212 : time : 2423, Operation : random-crossover, fitness : -1.0
ID#213 : time : 2422, Operation : random-crossover, fitness : -1.0
ID#214 : time : 2410, Operation : random-crossover, fitness : -1.0
ID#215 : time : 2423, Operation : random-crossover, fitness : -1.0
ID#216 : time : 2423, Operation : random-crossover, fitness : -1.0
ID#217 : time : 2423, Operation : random-crossover, fitness : -1.0
ID#218 : time : 2429, Operation : random-crossover, fitness : -1.0
ID#219 : time : 2422, Operation : random-crossover, fitness : -1.0
ID#220 : time : 2422, Operation : random-crossover, fitness : -1.0
ID#221 : time : 2421, Operation : random-crossover, fitness : -1.0
ID#222 : time : 2423, Operation : random-crossover, fitness : -1.0
ID#223 : time : 2423, Operation : random-crossover, fitness : -1.0
ID#224 : time : 2409, Operation : random-crossover, fitness : -1.0
ID#225 : time : 2422, Operation : random-crossover, fitness : -1.0
ID#226 : time : 2424, Operation : random-crossover, fitness : -1.0
ID#227 : time : 2423, Operation : random-crossover, fitness : -1.0
ID#228 : time : 2421, Operation : random-crossover, fitness : -1.0
ID#229 : time : 2421, Operation : random-crossover, fitness : -1.0
ID#230 : time : 2409, Operation : random-crossover, fitness : -1.0
ID#231 : time : 2422, Operation : random-crossover, fitness : -1.0
ID#232 : time : 2409, Operation : random-crossover, fitness : -1.0
ID#233 : time : 2409, Operation : random-crossover, fitness : -1.0
ID#234 : time : 2425, Operation : random-crossover, fitness : 0.969696969697
ID#235 : time : 2409, Operation : random-crossover, fitness : -1.0
ID#236 : time : 2423, Operation : random-crossover, fitness : -1.0
ID#237 : time : 2422, Operation : random-crossover, fitness : -1.0
ID#238 : time : 2422, Operation : random-crossover, fitness : -1.0
ID#239 : time : 2521, Operation : random-crossover, fitness : -1.0
ID#240 : time : 2424, Operation : random-crossover, fitness : -1.0
ID#241 : time : 63, Operation : insert_after, fitness : -1.0
ID#242 : time : 20, Operation : replace, fitness : -1.0
ID#243 : time : 53, Operation : replace, fitness : -1.0
ID#244 : time : 250, Operation : delete, fitness : 0.984848484848
ID#245 : time : 374, Operation : delete, fitness : -1.0
ID#246 : time : 538, Operation : replace, fitness : 0.984848484848
ID#247 : time : 9, Operation : delete, fitness : -1.0
ID#248 : time : 51, Operation : replace, fitness : -1.0
ID#249 : time : 18, Operation : delete, fitness : -1.0
ID#250 : time : 308, Operation : insert_after, fitness : -1.0
ID#251 : time : 968, Operation : insert_after, fitness : -1.0
ID#252 : time : 905, Operation : insert_after, fitness : -1.0
ID#253 : time : 42, Operation : insert_before, fitness : -1.0
ID#254 : time : 54, Operation : insert_after, fitness : -1.0
ID#255 : time : 561, Operation : delete, fitness : 0.969696969697
ID#256 : time : 905, Operation : replace, fitness : -1.0
ID#257 : time : 50, Operation : replace, fitness : -1.0
ID#258 : time : 50, Operation : insert_before, fitness : -1.0
ID#259 : time : 317, Operation : delete, fitness : -1.0
ID#260 : time : 44, Operation : insert_after, fitness : -1.0
ID#261 : time : 9, Operation : insert_after, fitness : -1.0
ID#262 : time : 353, Operation : delete, fitness : -1.0
ID#263 : time : 56, Operation : delete, fitness : -1.0
ID#264 : time : 907, Operation : insert_after, fitness : -1.0
ID#265 : time : 19, Operation : delete, fitness : -1.0
ID#266 : time : 300, Operation : delete, fitness : 0.939393939394
ID#267 : time : 863, Operation : insert_after, fitness : -1.0
ID#268 : time : 20, Operation : delete, fitness : -1.0
ID#269 : time : 52, Operation : insert_before, fitness : -1.0
ID#270 : time : 18, Operation : delete, fitness : -1.0
