### OUTPUT ###
ID#1 : time : 907, Operation : delete, fitness : -1.0
ID#2 : time : 460, Operation : delete, fitness : -1.0
ID#3 : time : 571, Operation : replace, fitness : -1.0
ID#4 : time : 61, Operation : delete, fitness : -1.0
ID#5 : time : 11, Operation : insert_after, fitness : -1.0
ID#6 : time : 7, Operation : insert_before, fitness : -1.0
ID#7 : time : 462, Operation : insert_after, fitness : -1.0
ID#8 : time : 344, Operation : delete, fitness : -1.0
ID#9 : time : 290, Operation : delete, fitness : -1.0
ID#10 : time : 281, Operation : delete, fitness : -1.0
ID#11 : time : 304, Operation : insert_before, fitness : -1.0
ID#12 : time : 1631, Operation : delete, fitness : 0.939393939394
ID#13 : time : 206, Operation : insert_after, fitness : -1.0
ID#14 : time : 224, Operation : insert_after, fitness : -1.0
ID#15 : time : 2, Operation : insert_after, fitness : -1.0
ID#16 : time : 877, Operation : delete, fitness : 0.984848484848
ID#17 : time : 133, Operation : replace, fitness : -1.0
ID#18 : time : 24, Operation : delete, fitness : -1.0
ID#19 : time : 166, Operation : replace, fitness : -1.0
ID#20 : time : 155, Operation : replace, fitness : -1.0
ID#21 : time : 209, Operation : replace, fitness : -1.0
ID#22 : time : 1124, Operation : delete, fitness : 0.969696969697
ID#23 : time : 185, Operation : replace, fitness : -1.0
ID#24 : time : 1, Operation : insert_after, fitness : -1.0
ID#25 : time : 813, Operation : delete, fitness : 0.969696969697
ID#26 : time : 126, Operation : insert_after, fitness : -1.0
ID#27 : time : 1, Operation : insert_after, fitness : -1.0
ID#28 : time : 131, Operation : insert_after, fitness : -1.0
ID#29 : time : 125, Operation : delete, fitness : -1.0
ID#30 : time : 129, Operation : replace, fitness : -1.0
ID#31 : time : 126, Operation : replace, fitness : -1.0
ID#32 : time : 106, Operation : replace, fitness : -1.0
ID#33 : time : 136, Operation : insert_before, fitness : -1.0
ID#34 : time : 1, Operation : insert_after, fitness : -1.0
ID#35 : time : 22, Operation : delete, fitness : -1.0
ID#36 : time : 26, Operation : delete, fitness : -1.0
ID#37 : time : 24, Operation : delete, fitness : -1.0
ID#38 : time : 35, Operation : delete, fitness : -1.0
ID#39 : time : 151, Operation : replace, fitness : -1.0
ID#40 : time : 143, Operation : replace, fitness : -1.0
ID#41 : time : 1, Operation : insert_before, fitness : -1.0
ID#42 : time : 1, Operation : insert_before, fitness : -1.0
ID#43 : time : 1, Operation : insert_before, fitness : -1.0
ID#44 : time : 135, Operation : delete, fitness : -1.0
ID#45 : time : 112, Operation : insert_after, fitness : -1.0
ID#46 : time : 22, Operation : delete, fitness : -1.0
ID#47 : time : 1, Operation : insert_after, fitness : -1.0
ID#48 : time : 0, Operation : insert_after, fitness : -1.0
ID#49 : time : 130, Operation : insert_before, fitness : -1.0
ID#50 : time : 99, Operation : replace, fitness : -1.0
ID#51 : time : 119, Operation : replace, fitness : -1.0
ID#52 : time : 127, Operation : insert_before, fitness : -1.0
ID#53 : time : 120, Operation : replace, fitness : -1.0
ID#54 : time : 142, Operation : replace, fitness : -1.0
ID#55 : time : 136, Operation : insert_before, fitness : -1.0
ID#56 : time : 108, Operation : replace, fitness : -1.0
ID#57 : time : 21, Operation : delete, fitness : -1.0
ID#58 : time : 118, Operation : insert_before, fitness : -1.0
ID#59 : time : 1, Operation : insert_after, fitness : -1.0
ID#60 : time : 127, Operation : insert_before, fitness : -1.0
ID#61 : time : 705, Operation : replace, fitness : 0.984848484848
ID#62 : time : 92, Operation : delete, fitness : -1.0
ID#63 : time : 145, Operation : insert_before, fitness : -1.0
ID#64 : time : 132, Operation : insert_before, fitness : -1.0
ID#65 : time : 25, Operation : delete, fitness : -1.0
ID#66 : time : 22, Operation : delete, fitness : -1.0
ID#67 : time : 121, Operation : replace, fitness : -1.0
ID#68 : time : 1, Operation : insert_before, fitness : -1.0
ID#69 : time : 32, Operation : delete, fitness : -1.0
ID#70 : time : 159, Operation : replace, fitness : -1.0
ID#71 : time : 1164, Operation : insert_before, fitness : -1.0
ID#72 : time : 1161, Operation : insert_after, fitness : -1.0
ID#73 : time : 1150, Operation : delete, fitness : -1.0
ID#74 : time : 1404, Operation : replace, fitness : -1.0
ID#75 : time : 1295, Operation : replace, fitness : -1.0
ID#76 : time : 1289, Operation : delete, fitness : -1.0
ID#77 : time : 1279, Operation : replace, fitness : -1.0
ID#78 : time : 1019, Operation : insert_before, fitness : -1.0
ID#79 : time : 1400, Operation : replace, fitness : 0.969696969697
ID#80 : time : 817, Operation : delete, fitness : -1.0
ID#81 : time : 1370, Operation : replace, fitness : 0.969696969697
ID#82 : time : 844, Operation : replace, fitness : -1.0
ID#83 : time : 747, Operation : delete, fitness : -1.0
ID#84 : time : 835, Operation : insert_before, fitness : -1.0
ID#85 : time : 823, Operation : insert_after, fitness : -1.0
ID#86 : time : 823, Operation : replace, fitness : -1.0
ID#87 : time : 917, Operation : delete, fitness : -1.0
ID#88 : time : 915, Operation : replace, fitness : -1.0
ID#89 : time : 742, Operation : delete, fitness : -1.0
ID#90 : time : 1143, Operation : insert_after, fitness : -1.0
ID#91 : time : 1144, Operation : insert_before, fitness : -1.0
ID#92 : time : 1021, Operation : replace, fitness : -1.0
ID#93 : time : 1029, Operation : replace, fitness : -1.0
ID#94 : time : 1161, Operation : replace, fitness : -1.0
ID#95 : time : 226, Operation : replace, fitness : -1.0
ID#96 : time : 763, Operation : delete, fitness : -1.0
ID#97 : time : 1013, Operation : delete, fitness : -1.0
ID#98 : time : 939, Operation : replace, fitness : -1.0
ID#99 : time : 987, Operation : replace, fitness : -1.0
ID#100 : time : 896, Operation : insert_before, fitness : -1.0
ID#101 : time : 18, Operation : delete, fitness : -1.0
ID#102 : time : 988, Operation : insert_after, fitness : -1.0
ID#103 : time : 978, Operation : insert_after, fitness : -1.0
ID#104 : time : 846, Operation : delete, fitness : -1.0
ID#105 : time : 981, Operation : replace, fitness : -1.0
ID#106 : time : 1233, Operation : replace, fitness : -1.0
ID#107 : time : 740, Operation : delete, fitness : -1.0
ID#108 : time : 914, Operation : delete, fitness : -1.0
ID#109 : time : 927, Operation : replace, fitness : -1.0
ID#110 : time : 622, Operation : replace, fitness : 0.939393939394
ID#111 : time : 827, Operation : insert_after, fitness : -1.0
ID#112 : time : 1277, Operation : insert_before, fitness : -1.0
ID#113 : time : 1234, Operation : insert_before, fitness : -1.0
ID#114 : time : 15, Operation : delete, fitness : -1.0
ID#115 : time : 495, Operation : delete, fitness : 0.969696969697
ID#116 : time : 17, Operation : delete, fitness : -1.0
ID#117 : time : 842, Operation : insert_after, fitness : -1.0
ID#118 : time : 1309, Operation : delete, fitness : -1.0
ID#119 : time : 170, Operation : insert_after, fitness : -1.0
ID#120 : time : 1959, Operation : delete, fitness : 0.969696969697
ID#121 : time : 861, Operation : insert_before, fitness : -1.0
ID#122 : time : 0, Operation : insert_before, fitness : -1.0
ID#123 : time : 127, Operation : insert_before, fitness : -1.0
ID#124 : time : 859, Operation : insert_after, fitness : -1.0
ID#125 : time : 120, Operation : replace, fitness : -1.0
ID#126 : time : 1289, Operation : delete, fitness : -1.0
ID#127 : time : 1261, Operation : replace, fitness : -1.0
ID#128 : time : 124, Operation : insert_before, fitness : -1.0
ID#129 : time : 977, Operation : replace, fitness : -1.0
ID#130 : time : 1169, Operation : delete, fitness : -1.0
ID#131 : time : 1606, Operation : delete, fitness : 0.969696969697
ID#132 : time : 122, Operation : replace, fitness : -1.0
ID#133 : time : 870, Operation : insert_before, fitness : -1.0
ID#134 : time : 964, Operation : replace, fitness : -1.0
ID#135 : time : 751, Operation : delete, fitness : -1.0
ID#136 : time : 1014, Operation : delete, fitness : -1.0
ID#137 : time : 104, Operation : insert_before, fitness : -1.0
ID#138 : time : 1432, Operation : replace, fitness : 0.969696969697
ID#139 : time : 943, Operation : replace, fitness : -1.0
ID#140 : time : 984, Operation : replace, fitness : -1.0
ID#141 : time : 1, Operation : insert_before, fitness : -1.0
ID#142 : time : 120, Operation : insert_after, fitness : -1.0
ID#143 : time : 123, Operation : replace, fitness : -1.0
ID#144 : time : 130, Operation : replace, fitness : -1.0
ID#145 : time : 36, Operation : delete, fitness : -1.0
ID#146 : time : 1572, Operation : insert_after, fitness : -1.0
ID#147 : time : 19, Operation : insert_before, fitness : -1.0
ID#148 : time : 111, Operation : insert_before, fitness : -1.0
ID#149 : time : 1869, Operation : replace, fitness : -1.0
ID#150 : time : 1727, Operation : replace, fitness : -1.0
ID#151 : time : 1540, Operation : replace, fitness : -1.0
ID#152 : time : 79, Operation : replace, fitness : -1.0
ID#153 : time : 1498, Operation : replace, fitness : -1.0
ID#154 : time : 1468, Operation : insert_after, fitness : -1.0
ID#155 : time : 661, Operation : insert_after, fitness : 0.984848484848
ID#156 : time : 123, Operation : insert_before, fitness : -1.0
ID#157 : time : 1613, Operation : replace, fitness : -1.0
ID#158 : time : 160, Operation : delete, fitness : -1.0
ID#159 : time : 686, Operation : delete, fitness : 0.969696969697
ID#160 : time : 71, Operation : delete, fitness : -1.0
ID#161 : time : 1491, Operation : insert_after, fitness : -1.0
ID#162 : time : 1558, Operation : insert_after, fitness : -1.0
ID#163 : time : 138, Operation : insert_before, fitness : -1.0
ID#164 : time : 1700, Operation : delete, fitness : -1.0
ID#165 : time : 1790, Operation : replace, fitness : -1.0
ID#166 : time : 125, Operation : replace, fitness : -1.0
ID#167 : time : 22, Operation : delete, fitness : -1.0
ID#168 : time : 21, Operation : delete, fitness : -1.0
ID#169 : time : 1562, Operation : delete, fitness : -1.0
ID#170 : time : 147, Operation : insert_after, fitness : -1.0
ID#171 : time : 1650, Operation : insert_before, fitness : -1.0
ID#172 : time : 128, Operation : insert_before, fitness : -1.0
ID#173 : time : 1517, Operation : delete, fitness : -1.0
ID#174 : time : 709, Operation : delete, fitness : 0.984848484848
ID#175 : time : 1481, Operation : insert_before, fitness : -1.0
ID#176 : time : 100, Operation : replace, fitness : -1.0
