### OUTPUT ###
ID#1 : time : 484, Operation : delete, fitness : -1.0
ID#2 : time : 247, Operation : delete, fitness : -1.0
ID#3 : time : 209, Operation : replace, fitness : -1.0
ID#4 : time : 23, Operation : delete, fitness : -1.0
ID#5 : time : 6, Operation : insert_after, fitness : -1.0
ID#6 : time : 2, Operation : insert_before, fitness : -1.0
ID#7 : time : 152, Operation : insert_after, fitness : -1.0
ID#8 : time : 116, Operation : delete, fitness : -1.0
ID#9 : time : 122, Operation : delete, fitness : -1.0
ID#10 : time : 152, Operation : delete, fitness : -1.0
ID#11 : time : 158, Operation : insert_before, fitness : -1.0
ID#12 : time : 660, Operation : delete, fitness : 0.939393939394
ID#13 : time : 102, Operation : insert_after, fitness : -1.0
ID#14 : time : 99, Operation : insert_after, fitness : -1.0
ID#15 : time : 0, Operation : insert_after, fitness : -1.0
ID#16 : time : 496, Operation : delete, fitness : 0.984848484848
ID#17 : time : 86, Operation : replace, fitness : -1.0
ID#18 : time : 15, Operation : delete, fitness : -1.0
ID#19 : time : 80, Operation : replace, fitness : -1.0
ID#20 : time : 72, Operation : replace, fitness : -1.0
ID#21 : time : 87, Operation : replace, fitness : -1.0
ID#22 : time : 482, Operation : delete, fitness : 0.969696969697
ID#23 : time : 84, Operation : replace, fitness : -1.0
ID#24 : time : 0, Operation : insert_after, fitness : -1.0
ID#25 : time : 422, Operation : delete, fitness : 0.969696969697
ID#26 : time : 101, Operation : insert_after, fitness : -1.0
ID#27 : time : 0, Operation : insert_after, fitness : -1.0
ID#28 : time : 96, Operation : insert_after, fitness : -1.0
ID#29 : time : 114, Operation : delete, fitness : -1.0
ID#30 : time : 144, Operation : replace, fitness : -1.0
ID#31 : time : 87, Operation : replace, fitness : -1.0
ID#32 : time : 92, Operation : replace, fitness : -1.0
ID#33 : time : 87, Operation : insert_before, fitness : -1.0
ID#34 : time : 0, Operation : insert_after, fitness : -1.0
ID#35 : time : 14, Operation : delete, fitness : -1.0
ID#36 : time : 15, Operation : delete, fitness : -1.0
ID#37 : time : 17, Operation : delete, fitness : -1.0
ID#38 : time : 14, Operation : delete, fitness : -1.0
ID#39 : time : 85, Operation : replace, fitness : -1.0
ID#40 : time : 60, Operation : replace, fitness : -1.0
ID#41 : time : 0, Operation : insert_before, fitness : -1.0
ID#42 : time : 0, Operation : insert_before, fitness : -1.0
ID#43 : time : 0, Operation : insert_before, fitness : -1.0
ID#44 : time : 70, Operation : delete, fitness : -1.0
ID#45 : time : 63, Operation : insert_after, fitness : -1.0
ID#46 : time : 12, Operation : delete, fitness : -1.0
ID#47 : time : 0, Operation : insert_after, fitness : -1.0
ID#48 : time : 0, Operation : insert_after, fitness : -1.0
ID#49 : time : 60, Operation : insert_before, fitness : -1.0
ID#50 : time : 63, Operation : replace, fitness : -1.0
ID#51 : time : 53, Operation : replace, fitness : -1.0
ID#52 : time : 55, Operation : insert_before, fitness : -1.0
ID#53 : time : 81, Operation : replace, fitness : -1.0
ID#54 : time : 83, Operation : replace, fitness : -1.0
ID#55 : time : 68, Operation : insert_before, fitness : -1.0
ID#56 : time : 64, Operation : replace, fitness : -1.0
ID#57 : time : 11, Operation : delete, fitness : -1.0
ID#58 : time : 64, Operation : insert_before, fitness : -1.0
ID#59 : time : 0, Operation : insert_after, fitness : -1.0
ID#60 : time : 59, Operation : insert_before, fitness : -1.0
ID#61 : time : 457, Operation : replace, fitness : 0.984848484848
ID#62 : time : 58, Operation : delete, fitness : -1.0
ID#63 : time : 84, Operation : insert_before, fitness : -1.0
ID#64 : time : 90, Operation : insert_before, fitness : -1.0
ID#65 : time : 17, Operation : delete, fitness : -1.0
ID#66 : time : 14, Operation : delete, fitness : -1.0
ID#67 : time : 67, Operation : replace, fitness : -1.0
ID#68 : time : 0, Operation : insert_before, fitness : -1.0
ID#69 : time : 15, Operation : delete, fitness : -1.0
ID#70 : time : 66, Operation : replace, fitness : -1.0
ID#71 : time : 659, Operation : insert_before, fitness : -1.0
ID#72 : time : 670, Operation : insert_after, fitness : -1.0
ID#73 : time : 591, Operation : delete, fitness : -1.0
ID#74 : time : 667, Operation : replace, fitness : -1.0
ID#75 : time : 563, Operation : replace, fitness : -1.0
ID#76 : time : 629, Operation : delete, fitness : -1.0
ID#77 : time : 561, Operation : replace, fitness : -1.0
ID#78 : time : 580, Operation : insert_before, fitness : -1.0
ID#79 : time : 709, Operation : replace, fitness : 0.969696969697
ID#80 : time : 521, Operation : delete, fitness : -1.0
ID#81 : time : 735, Operation : replace, fitness : 0.969696969697
ID#82 : time : 524, Operation : replace, fitness : -1.0
ID#83 : time : 479, Operation : delete, fitness : -1.0
ID#84 : time : 434, Operation : insert_before, fitness : -1.0
ID#85 : time : 517, Operation : insert_after, fitness : -1.0
ID#86 : time : 516, Operation : replace, fitness : -1.0
ID#87 : time : 481, Operation : delete, fitness : -1.0
ID#88 : time : 485, Operation : replace, fitness : -1.0
ID#89 : time : 481, Operation : delete, fitness : -1.0
ID#90 : time : 495, Operation : insert_after, fitness : -1.0
ID#91 : time : 495, Operation : insert_before, fitness : -1.0
