### OUTPUT ###
ID#1 : time : 670, Operation : delete, fitness : -1.0
ID#2 : time : 422, Operation : delete, fitness : -1.0
ID#3 : time : 465, Operation : replace, fitness : -1.0
ID#4 : time : 57, Operation : delete, fitness : -1.0
ID#5 : time : 5, Operation : insert_after, fitness : -1.0
ID#6 : time : 5, Operation : insert_before, fitness : -1.0
ID#7 : time : 289, Operation : insert_after, fitness : -1.0
ID#8 : time : 206, Operation : delete, fitness : -1.0
ID#9 : time : 186, Operation : delete, fitness : -1.0
ID#10 : time : 155, Operation : delete, fitness : -1.0
ID#11 : time : 187, Operation : insert_before, fitness : -1.0
ID#12 : time : 1083, Operation : delete, fitness : 0.939393939394
ID#13 : time : 140, Operation : insert_after, fitness : -1.0
ID#14 : time : 115, Operation : insert_after, fitness : -1.0
ID#15 : time : 1, Operation : insert_after, fitness : -1.0
ID#16 : time : 679, Operation : delete, fitness : 0.984848484848
ID#17 : time : 96, Operation : replace, fitness : -1.0
ID#18 : time : 18, Operation : delete, fitness : -1.0
ID#19 : time : 92, Operation : replace, fitness : -1.0
ID#20 : time : 86, Operation : replace, fitness : -1.0
ID#21 : time : 100, Operation : replace, fitness : -1.0
ID#22 : time : 548, Operation : delete, fitness : 0.969696969697
ID#23 : time : 96, Operation : replace, fitness : -1.0
ID#24 : time : 1, Operation : insert_after, fitness : -1.0
ID#25 : time : 501, Operation : delete, fitness : 0.969696969697
ID#26 : time : 94, Operation : insert_after, fitness : -1.0
ID#27 : time : 1, Operation : insert_after, fitness : -1.0
ID#28 : time : 85, Operation : insert_after, fitness : -1.0
ID#29 : time : 80, Operation : delete, fitness : -1.0
ID#30 : time : 85, Operation : replace, fitness : -1.0
ID#31 : time : 80, Operation : replace, fitness : -1.0
ID#32 : time : 90, Operation : replace, fitness : -1.0
ID#33 : time : 90, Operation : insert_before, fitness : -1.0
ID#34 : time : 0, Operation : insert_after, fitness : -1.0
ID#35 : time : 17, Operation : delete, fitness : -1.0
ID#36 : time : 18, Operation : delete, fitness : -1.0
ID#37 : time : 18, Operation : delete, fitness : -1.0
ID#38 : time : 17, Operation : delete, fitness : -1.0
ID#39 : time : 88, Operation : replace, fitness : -1.0
ID#40 : time : 95, Operation : replace, fitness : -1.0
ID#41 : time : 0, Operation : insert_before, fitness : -1.0
ID#42 : time : 0, Operation : insert_before, fitness : -1.0
ID#43 : time : 0, Operation : insert_before, fitness : -1.0
ID#44 : time : 84, Operation : delete, fitness : -1.0
ID#45 : time : 107, Operation : insert_after, fitness : -1.0
ID#46 : time : 19, Operation : delete, fitness : -1.0
ID#47 : time : 0, Operation : insert_after, fitness : -1.0
ID#48 : time : 0, Operation : insert_after, fitness : -1.0
ID#49 : time : 101, Operation : insert_before, fitness : -1.0
ID#50 : time : 207, Operation : replace, fitness : -1.0
ID#51 : time : 114, Operation : replace, fitness : -1.0
ID#52 : time : 97, Operation : insert_before, fitness : -1.0
ID#53 : time : 99, Operation : replace, fitness : -1.0
ID#54 : time : 113, Operation : replace, fitness : -1.0
ID#55 : time : 98, Operation : insert_before, fitness : -1.0
ID#56 : time : 78, Operation : replace, fitness : -1.0
ID#57 : time : 21, Operation : delete, fitness : -1.0
ID#58 : time : 87, Operation : insert_before, fitness : -1.0
ID#59 : time : 0, Operation : insert_after, fitness : -1.0
ID#60 : time : 87, Operation : insert_before, fitness : -1.0
ID#61 : time : 491, Operation : replace, fitness : 0.984848484848
ID#62 : time : 62, Operation : delete, fitness : -1.0
ID#63 : time : 105, Operation : insert_before, fitness : -1.0
ID#64 : time : 105, Operation : insert_before, fitness : -1.0
ID#65 : time : 19, Operation : delete, fitness : -1.0
ID#66 : time : 18, Operation : delete, fitness : -1.0
ID#67 : time : 83, Operation : replace, fitness : -1.0
ID#68 : time : 0, Operation : insert_before, fitness : -1.0
ID#69 : time : 18, Operation : delete, fitness : -1.0
ID#70 : time : 86, Operation : replace, fitness : -1.0
ID#71 : time : 775, Operation : insert_before, fitness : -1.0
ID#72 : time : 869, Operation : insert_after, fitness : -1.0
ID#73 : time : 691, Operation : delete, fitness : -1.0
ID#74 : time : 713, Operation : replace, fitness : -1.0
ID#75 : time : 631, Operation : replace, fitness : -1.0
ID#76 : time : 621, Operation : delete, fitness : -1.0
ID#77 : time : 635, Operation : replace, fitness : -1.0
ID#78 : time : 756, Operation : insert_before, fitness : -1.0
ID#79 : time : 917, Operation : replace, fitness : 0.969696969697
ID#80 : time : 581, Operation : delete, fitness : -1.0
ID#81 : time : 1007, Operation : replace, fitness : 0.969696969697
ID#82 : time : 595, Operation : replace, fitness : -1.0
ID#83 : time : 526, Operation : delete, fitness : -1.0
ID#84 : time : 518, Operation : insert_before, fitness : -1.0
ID#85 : time : 583, Operation : insert_after, fitness : -1.0
ID#86 : time : 574, Operation : replace, fitness : -1.0
ID#87 : time : 588, Operation : delete, fitness : -1.0
ID#88 : time : 632, Operation : replace, fitness : -1.0
ID#89 : time : 521, Operation : delete, fitness : -1.0
ID#90 : time : 563, Operation : insert_after, fitness : -1.0
ID#91 : time : 562, Operation : insert_before, fitness : -1.0
ID#92 : time : 759, Operation : replace, fitness : -1.0
ID#93 : time : 762, Operation : replace, fitness : -1.0
ID#94 : time : 764, Operation : replace, fitness : -1.0
ID#95 : time : 76, Operation : replace, fitness : -1.0
ID#96 : time : 527, Operation : delete, fitness : -1.0
ID#97 : time : 606, Operation : delete, fitness : -1.0
ID#98 : time : 621, Operation : replace, fitness : -1.0
ID#99 : time : 768, Operation : replace, fitness : -1.0
ID#100 : time : 695, Operation : insert_before, fitness : -1.0
ID#101 : time : 15, Operation : delete, fitness : -1.0
ID#102 : time : 791, Operation : insert_after, fitness : -1.0
ID#103 : time : 764, Operation : insert_after, fitness : -1.0
ID#104 : time : 535, Operation : delete, fitness : -1.0
ID#105 : time : 775, Operation : replace, fitness : -1.0
ID#106 : time : 627, Operation : replace, fitness : -1.0
