### OUTPUT ###
ID#1 : time : 477, Operation : delete, fitness : -1.0
ID#2 : time : 232, Operation : delete, fitness : -1.0
ID#3 : time : 224, Operation : replace, fitness : -1.0
ID#4 : time : 26, Operation : delete, fitness : -1.0
ID#5 : time : 7, Operation : insert_after, fitness : -1.0
ID#6 : time : 3, Operation : insert_before, fitness : -1.0
ID#7 : time : 176, Operation : insert_after, fitness : -1.0
ID#8 : time : 116, Operation : delete, fitness : -1.0
ID#9 : time : 136, Operation : delete, fitness : -1.0
ID#10 : time : 114, Operation : delete, fitness : -1.0
ID#11 : time : 134, Operation : insert_before, fitness : -1.0
ID#12 : time : 740, Operation : delete, fitness : 0.939393939394
ID#13 : time : 90, Operation : insert_after, fitness : -1.0
ID#14 : time : 111, Operation : insert_after, fitness : -1.0
ID#15 : time : 0, Operation : insert_after, fitness : -1.0
ID#16 : time : 482, Operation : delete, fitness : 0.984848484848
ID#17 : time : 87, Operation : replace, fitness : -1.0
ID#18 : time : 15, Operation : delete, fitness : -1.0
ID#19 : time : 75, Operation : replace, fitness : -1.0
ID#20 : time : 70, Operation : replace, fitness : -1.0
ID#21 : time : 98, Operation : replace, fitness : -1.0
ID#22 : time : 534, Operation : delete, fitness : 0.969696969697
ID#23 : time : 86, Operation : replace, fitness : -1.0
ID#24 : time : 1, Operation : insert_after, fitness : -1.0
ID#25 : time : 396, Operation : delete, fitness : 0.969696969697
ID#26 : time : 75, Operation : insert_after, fitness : -1.0
ID#27 : time : 0, Operation : insert_after, fitness : -1.0
ID#28 : time : 137, Operation : insert_after, fitness : -1.0
ID#29 : time : 68, Operation : delete, fitness : -1.0
ID#30 : time : 80, Operation : replace, fitness : -1.0
ID#31 : time : 75, Operation : replace, fitness : -1.0
ID#32 : time : 106, Operation : replace, fitness : -1.0
ID#33 : time : 104, Operation : insert_before, fitness : -1.0
ID#34 : time : 0, Operation : insert_after, fitness : -1.0
ID#35 : time : 16, Operation : delete, fitness : -1.0
ID#36 : time : 16, Operation : delete, fitness : -1.0
ID#37 : time : 18, Operation : delete, fitness : -1.0
ID#38 : time : 15, Operation : delete, fitness : -1.0
ID#39 : time : 101, Operation : replace, fitness : -1.0
ID#40 : time : 74, Operation : replace, fitness : -1.0
ID#41 : time : 0, Operation : insert_before, fitness : -1.0
ID#42 : time : 0, Operation : insert_before, fitness : -1.0
