### OUTPUT ###
ID#1 : time : 27485, Operation : delete, fitness : 0.64
ID#2 : time : 5, Operation : delete, fitness : -1.0
ID#3 : time : 136, Operation : replace, fitness : -1.0
ID#4 : time : 4, Operation : delete, fitness : -1.0
ID#5 : time : 1, Operation : insert_before, fitness : -1.0
ID#6 : time : 59, Operation : replace, fitness : -1.0
ID#7 : time : 207, Operation : delete, fitness : 0.88
ID#8 : time : 45, Operation : insert_before, fitness : -1.0
ID#9 : time : 44, Operation : replace, fitness : -1.0
ID#10 : time : 31, Operation : replace, fitness : -1.0
ID#11 : time : 3, Operation : delete, fitness : -1.0
ID#12 : time : 41, Operation : insert_before, fitness : -1.0
ID#13 : time : 40, Operation : insert_after, fitness : -1.0
ID#14 : time : 34, Operation : replace, fitness : -1.0
ID#15 : time : 38, Operation : insert_before, fitness : -1.0
ID#16 : time : 52, Operation : insert_before, fitness : -1.0
ID#17 : time : 184, Operation : delete, fitness : 0.92
ID#18 : time : 160, Operation : replace, fitness : 0.92
ID#19 : time : 25, Operation : replace, fitness : -1.0
ID#20 : time : 24, Operation : replace, fitness : -1.0
ID#21 : time : 3, Operation : delete, fitness : -1.0
ID#22 : time : 3, Operation : delete, fitness : -1.0
ID#23 : time : 27, Operation : insert_before, fitness : -1.0
ID#24 : time : 36, Operation : replace, fitness : -1.0
ID#25 : time : 31, Operation : insert_before, fitness : -1.0
ID#26 : time : 3, Operation : delete, fitness : -1.0
ID#27 : time : 137, Operation : replace, fitness : 0.84
ID#28 : time : 3, Operation : delete, fitness : -1.0
ID#29 : time : 29, Operation : replace, fitness : -1.0
ID#30 : time : 25, Operation : replace, fitness : -1.0
ID#31 : time : 31, Operation : replace, fitness : -1.0
ID#32 : time : 3, Operation : delete, fitness : -1.0
ID#33 : time : 203, Operation : delete, fitness : 0.8
ID#34 : time : 32, Operation : insert_after, fitness : -1.0
ID#35 : time : 45, Operation : insert_before, fitness : -1.0
ID#36 : time : 152, Operation : delete, fitness : 0.92
ID#37 : time : 35, Operation : insert_after, fitness : -1.0
ID#38 : time : 37, Operation : delete, fitness : -1.0
ID#39 : time : 37, Operation : replace, fitness : -1.0
ID#40 : time : 39, Operation : replace, fitness : -1.0
ID#41 : time : 4, Operation : delete, fitness : -1.0
ID#42 : time : 37, Operation : insert_after, fitness : -1.0
ID#43 : time : 3, Operation : delete, fitness : -1.0
ID#44 : time : 31, Operation : replace, fitness : -1.0
ID#45 : time : 27, Operation : insert_before, fitness : -1.0
ID#46 : time : 26, Operation : insert_after, fitness : -1.0
ID#47 : time : 32, Operation : delete, fitness : -1.0
ID#48 : time : 29, Operation : insert_after, fitness : -1.0
ID#49 : time : 21099, Operation : delete, fitness : 0.68
ID#50 : time : 0, Operation : insert_after, fitness : -1.0
ID#51 : time : 28, Operation : replace, fitness : -1.0
ID#52 : time : 65, Operation : replace, fitness : -1.0
ID#53 : time : 125, Operation : replace, fitness : 0.88
ID#54 : time : 26, Operation : insert_before, fitness : -1.0
ID#55 : time : 124, Operation : insert_after, fitness : 0.92
ID#56 : time : 25, Operation : replace, fitness : -1.0
ID#57 : time : 4, Operation : delete, fitness : -1.0
ID#58 : time : 3, Operation : delete, fitness : -1.0
ID#59 : time : 2, Operation : delete, fitness : -1.0
ID#60 : time : 123, Operation : delete, fitness : 0.88
ID#61 : time : 28, Operation : replace, fitness : -1.0
ID#62 : time : 49, Operation : insert_before, fitness : -1.0
ID#63 : time : 3, Operation : delete, fitness : -1.0
ID#64 : time : 126, Operation : delete, fitness : 0.92
ID#65 : time : 25, Operation : delete, fitness : -1.0
ID#66 : time : 0, Operation : insert_before, fitness : -1.0
ID#67 : time : 0, Operation : insert_after, fitness : -1.0
ID#68 : time : 43, Operation : replace, fitness : -1.0
ID#69 : time : 33, Operation : insert_after, fitness : -1.0
ID#70 : time : 97, Operation : delete, fitness : 0.76
ID#71 : time : 202, Operation : insert_before, fitness : -1.0
ID#72 : time : 3, Operation : delete, fitness : -1.0
ID#73 : time : 191, Operation : insert_after, fitness : -1.0
ID#74 : time : 276, Operation : delete, fitness : 0.88
ID#75 : time : 15267, Operation : delete, fitness : 0.76
ID#76 : time : 191, Operation : insert_before, fitness : -1.0
ID#77 : time : 163, Operation : insert_before, fitness : -1.0
ID#78 : time : 188, Operation : replace, fitness : -1.0
ID#79 : time : 26, Operation : replace, fitness : -1.0
ID#80 : time : 128, Operation : insert_before, fitness : -1.0
ID#81 : time : 154, Operation : replace, fitness : -1.0
ID#82 : time : 24, Operation : insert_after, fitness : -1.0
ID#83 : time : 188, Operation : delete, fitness : -1.0
ID#84 : time : 184, Operation : replace, fitness : -1.0
ID#85 : time : 190, Operation : insert_before, fitness : -1.0
ID#86 : time : 189, Operation : insert_before, fitness : -1.0
ID#87 : time : 212, Operation : insert_before, fitness : -1.0
ID#88 : time : 200, Operation : replace, fitness : -1.0
ID#89 : time : 178, Operation : insert_before, fitness : -1.0
ID#90 : time : 277, Operation : replace, fitness : 0.88
ID#91 : time : 188, Operation : replace, fitness : -1.0
ID#92 : time : 22, Operation : delete, fitness : -1.0
ID#93 : time : 2, Operation : delete, fitness : -1.0
ID#94 : time : 207, Operation : delete, fitness : -1.0
ID#95 : time : 130, Operation : delete, fitness : -1.0
ID#96 : time : 279, Operation : delete, fitness : 0.92
ID#97 : time : 210, Operation : replace, fitness : -1.0
ID#98 : time : 153, Operation : replace, fitness : -1.0
ID#99 : time : 274, Operation : replace, fitness : 0.88
ID#100 : time : 163, Operation : insert_before, fitness : -1.0
ID#101 : time : 287, Operation : delete, fitness : 0.88
ID#102 : time : 260, Operation : delete, fitness : 0.76
ID#103 : time : 151, Operation : delete, fitness : -1.0
ID#104 : time : 149, Operation : replace, fitness : -1.0
ID#105 : time : 18272, Operation : delete, fitness : 0.64
ID#106 : time : 192, Operation : insert_before, fitness : -1.0
