### OUTPUT ###
ID#1 : time : 27370, Operation : delete, fitness : 0.64
ID#2 : time : 9, Operation : delete, fitness : -1.0
ID#3 : time : 238, Operation : replace, fitness : -1.0
ID#4 : time : 11, Operation : delete, fitness : -1.0
ID#5 : time : 1, Operation : insert_before, fitness : -1.0
ID#6 : time : 139, Operation : replace, fitness : -1.0
ID#7 : time : 286, Operation : delete, fitness : 0.88
ID#8 : time : 57, Operation : insert_before, fitness : -1.0
ID#9 : time : 54, Operation : replace, fitness : -1.0
ID#10 : time : 50, Operation : replace, fitness : -1.0
ID#11 : time : 6, Operation : delete, fitness : -1.0
ID#12 : time : 62, Operation : insert_before, fitness : -1.0
ID#13 : time : 50, Operation : insert_after, fitness : -1.0
ID#14 : time : 49, Operation : replace, fitness : -1.0
ID#15 : time : 53, Operation : insert_before, fitness : -1.0
ID#16 : time : 54, Operation : insert_before, fitness : -1.0
ID#17 : time : 217, Operation : delete, fitness : 0.92
ID#18 : time : 227, Operation : replace, fitness : 0.92
ID#19 : time : 35, Operation : replace, fitness : -1.0
ID#20 : time : 35, Operation : replace, fitness : -1.0
ID#21 : time : 4, Operation : delete, fitness : -1.0
ID#22 : time : 4, Operation : delete, fitness : -1.0
ID#23 : time : 40, Operation : insert_before, fitness : -1.0
ID#24 : time : 47, Operation : replace, fitness : -1.0
ID#25 : time : 45, Operation : insert_before, fitness : -1.0
ID#26 : time : 4, Operation : delete, fitness : -1.0
ID#27 : time : 182, Operation : replace, fitness : 0.84
ID#28 : time : 4, Operation : delete, fitness : -1.0
ID#29 : time : 35, Operation : replace, fitness : -1.0
ID#30 : time : 35, Operation : replace, fitness : -1.0
ID#31 : time : 38, Operation : replace, fitness : -1.0
ID#32 : time : 4, Operation : delete, fitness : -1.0
ID#33 : time : 221, Operation : delete, fitness : 0.8
ID#34 : time : 37, Operation : insert_after, fitness : -1.0
ID#35 : time : 39, Operation : insert_before, fitness : -1.0
ID#36 : time : 174, Operation : delete, fitness : 0.92
ID#37 : time : 41, Operation : insert_after, fitness : -1.0
ID#38 : time : 38, Operation : delete, fitness : -1.0
ID#39 : time : 40, Operation : replace, fitness : -1.0
ID#40 : time : 39, Operation : replace, fitness : -1.0
ID#41 : time : 5, Operation : delete, fitness : -1.0
ID#42 : time : 36, Operation : insert_after, fitness : -1.0
ID#43 : time : 6, Operation : delete, fitness : -1.0
ID#44 : time : 39, Operation : replace, fitness : -1.0
ID#45 : time : 33, Operation : insert_before, fitness : -1.0
ID#46 : time : 32, Operation : insert_after, fitness : -1.0
ID#47 : time : 31, Operation : delete, fitness : -1.0
ID#48 : time : 42, Operation : insert_after, fitness : -1.0
ID#49 : time : 21113, Operation : delete, fitness : 0.68
ID#50 : time : 0, Operation : insert_after, fitness : -1.0
ID#51 : time : 39, Operation : replace, fitness : -1.0
ID#52 : time : 37, Operation : replace, fitness : -1.0
ID#53 : time : 215, Operation : replace, fitness : 0.88
ID#54 : time : 37, Operation : insert_before, fitness : -1.0
ID#55 : time : 163, Operation : insert_after, fitness : 0.92
ID#56 : time : 34, Operation : replace, fitness : -1.0
ID#57 : time : 5, Operation : delete, fitness : -1.0
ID#58 : time : 4, Operation : delete, fitness : -1.0
ID#59 : time : 3, Operation : delete, fitness : -1.0
ID#60 : time : 157, Operation : delete, fitness : 0.88
ID#61 : time : 34, Operation : replace, fitness : -1.0
ID#62 : time : 36, Operation : insert_before, fitness : -1.0
ID#63 : time : 4, Operation : delete, fitness : -1.0
ID#64 : time : 175, Operation : delete, fitness : 0.92
ID#65 : time : 50, Operation : delete, fitness : -1.0
ID#66 : time : 0, Operation : insert_before, fitness : -1.0
ID#67 : time : 0, Operation : insert_after, fitness : -1.0
ID#68 : time : 63, Operation : replace, fitness : -1.0
ID#69 : time : 37, Operation : insert_after, fitness : -1.0
ID#70 : time : 142, Operation : delete, fitness : 0.76
ID#71 : time : 276, Operation : insert_before, fitness : -1.0
ID#72 : time : 3, Operation : delete, fitness : -1.0
ID#73 : time : 226, Operation : insert_after, fitness : -1.0
ID#74 : time : 349, Operation : delete, fitness : 0.88
ID#75 : time : 15350, Operation : delete, fitness : 0.76
ID#76 : time : 267, Operation : insert_before, fitness : -1.0
ID#77 : time : 232, Operation : insert_before, fitness : -1.0
ID#78 : time : 266, Operation : replace, fitness : -1.0
ID#79 : time : 34, Operation : replace, fitness : -1.0
ID#80 : time : 168, Operation : insert_before, fitness : -1.0
ID#81 : time : 200, Operation : replace, fitness : -1.0
ID#82 : time : 30, Operation : insert_after, fitness : -1.0
ID#83 : time : 266, Operation : delete, fitness : -1.0
ID#84 : time : 214, Operation : replace, fitness : -1.0
ID#85 : time : 265, Operation : insert_before, fitness : -1.0
ID#86 : time : 263, Operation : insert_before, fitness : -1.0
ID#87 : time : 250, Operation : insert_before, fitness : -1.0
ID#88 : time : 199, Operation : replace, fitness : -1.0
ID#89 : time : 209, Operation : insert_before, fitness : -1.0
ID#90 : time : 365, Operation : replace, fitness : 0.88
ID#91 : time : 271, Operation : replace, fitness : -1.0
ID#92 : time : 35, Operation : delete, fitness : -1.0
ID#93 : time : 4, Operation : delete, fitness : -1.0
ID#94 : time : 255, Operation : delete, fitness : -1.0
ID#95 : time : 171, Operation : delete, fitness : -1.0
ID#96 : time : 451, Operation : delete, fitness : 0.92
ID#97 : time : 250, Operation : replace, fitness : -1.0
ID#98 : time : 200, Operation : replace, fitness : -1.0
ID#99 : time : 338, Operation : replace, fitness : 0.88
ID#100 : time : 231, Operation : insert_before, fitness : -1.0
ID#101 : time : 339, Operation : delete, fitness : 0.88
