### OUTPUT ###
ID#1 : time : 27609, Operation : delete, fitness : 0.64
ID#2 : time : 11, Operation : delete, fitness : -1.0
ID#3 : time : 138, Operation : replace, fitness : -1.0
ID#4 : time : 9, Operation : delete, fitness : -1.0
ID#5 : time : 1, Operation : insert_before, fitness : -1.0
ID#6 : time : 93, Operation : replace, fitness : -1.0
ID#7 : time : 437, Operation : delete, fitness : 0.88
ID#8 : time : 86, Operation : insert_before, fitness : -1.0
ID#9 : time : 98, Operation : replace, fitness : -1.0
ID#10 : time : 81, Operation : replace, fitness : -1.0
ID#11 : time : 11, Operation : delete, fitness : -1.0
ID#12 : time : 111, Operation : insert_before, fitness : -1.0
ID#13 : time : 78, Operation : insert_after, fitness : -1.0
ID#14 : time : 71, Operation : replace, fitness : -1.0
ID#15 : time : 91, Operation : insert_before, fitness : -1.0
ID#16 : time : 85, Operation : insert_before, fitness : -1.0
ID#17 : time : 323, Operation : delete, fitness : 0.92
ID#18 : time : 274, Operation : replace, fitness : 0.92
ID#19 : time : 52, Operation : replace, fitness : -1.0
ID#20 : time : 46, Operation : replace, fitness : -1.0
ID#21 : time : 5, Operation : delete, fitness : -1.0
ID#22 : time : 7, Operation : delete, fitness : -1.0
ID#23 : time : 57, Operation : insert_before, fitness : -1.0
ID#24 : time : 65, Operation : replace, fitness : -1.0
ID#25 : time : 65, Operation : insert_before, fitness : -1.0
ID#26 : time : 5, Operation : delete, fitness : -1.0
ID#27 : time : 242, Operation : replace, fitness : 0.84
ID#28 : time : 6, Operation : delete, fitness : -1.0
ID#29 : time : 52, Operation : replace, fitness : -1.0
ID#30 : time : 64, Operation : replace, fitness : -1.0
ID#31 : time : 114, Operation : replace, fitness : -1.0
ID#32 : time : 7, Operation : delete, fitness : -1.0
ID#33 : time : 318, Operation : delete, fitness : 0.8
ID#34 : time : 66, Operation : insert_after, fitness : -1.0
ID#35 : time : 65, Operation : insert_before, fitness : -1.0
ID#36 : time : 300, Operation : delete, fitness : 0.92
ID#37 : time : 78, Operation : insert_after, fitness : -1.0
ID#38 : time : 82, Operation : delete, fitness : -1.0
ID#39 : time : 71, Operation : replace, fitness : -1.0
ID#40 : time : 61, Operation : replace, fitness : -1.0
ID#41 : time : 9, Operation : delete, fitness : -1.0
ID#42 : time : 67, Operation : insert_after, fitness : -1.0
ID#43 : time : 7, Operation : delete, fitness : -1.0
ID#44 : time : 59, Operation : replace, fitness : -1.0
ID#45 : time : 63, Operation : insert_before, fitness : -1.0
ID#46 : time : 71, Operation : insert_after, fitness : -1.0
ID#47 : time : 64, Operation : delete, fitness : -1.0
ID#48 : time : 64, Operation : insert_after, fitness : -1.0
ID#49 : time : 21215, Operation : delete, fitness : 0.68
ID#50 : time : 0, Operation : insert_after, fitness : -1.0
ID#51 : time : 56, Operation : replace, fitness : -1.0
ID#52 : time : 54, Operation : replace, fitness : -1.0
ID#53 : time : 211, Operation : replace, fitness : 0.88
ID#54 : time : 54, Operation : insert_before, fitness : -1.0
ID#55 : time : 193, Operation : insert_after, fitness : 0.92
ID#56 : time : 48, Operation : replace, fitness : -1.0
ID#57 : time : 5, Operation : delete, fitness : -1.0
ID#58 : time : 4, Operation : delete, fitness : -1.0
ID#59 : time : 5, Operation : delete, fitness : -1.0
ID#60 : time : 217, Operation : delete, fitness : 0.88
ID#61 : time : 52, Operation : replace, fitness : -1.0
ID#62 : time : 47, Operation : insert_before, fitness : -1.0
ID#63 : time : 5, Operation : delete, fitness : -1.0
ID#64 : time : 282, Operation : delete, fitness : 0.92
ID#65 : time : 47, Operation : delete, fitness : -1.0
ID#66 : time : 0, Operation : insert_before, fitness : -1.0
ID#67 : time : 0, Operation : insert_after, fitness : -1.0
ID#68 : time : 47, Operation : replace, fitness : -1.0
ID#69 : time : 49, Operation : insert_after, fitness : -1.0
ID#70 : time : 131, Operation : delete, fitness : 0.76
ID#71 : time : 377, Operation : insert_before, fitness : -1.0
ID#72 : time : 5, Operation : delete, fitness : -1.0
ID#73 : time : 336, Operation : insert_after, fitness : -1.0
ID#74 : time : 419, Operation : delete, fitness : 0.88
ID#75 : time : 15426, Operation : delete, fitness : 0.76
ID#76 : time : 326, Operation : insert_before, fitness : -1.0
ID#77 : time : 280, Operation : insert_before, fitness : -1.0
ID#78 : time : 320, Operation : replace, fitness : -1.0
ID#79 : time : 66, Operation : replace, fitness : -1.0
ID#80 : time : 200, Operation : insert_before, fitness : -1.0
ID#81 : time : 248, Operation : replace, fitness : -1.0
ID#82 : time : 42, Operation : insert_after, fitness : -1.0
ID#83 : time : 324, Operation : delete, fitness : -1.0
ID#84 : time : 364, Operation : replace, fitness : -1.0
ID#85 : time : 329, Operation : insert_before, fitness : -1.0
ID#86 : time : 329, Operation : insert_before, fitness : -1.0
ID#87 : time : 376, Operation : insert_before, fitness : -1.0
ID#88 : time : 246, Operation : replace, fitness : -1.0
ID#89 : time : 344, Operation : insert_before, fitness : -1.0
ID#90 : time : 590, Operation : replace, fitness : 0.88
ID#91 : time : 344, Operation : replace, fitness : -1.0
ID#92 : time : 62, Operation : delete, fitness : -1.0
ID#93 : time : 6, Operation : delete, fitness : -1.0
ID#94 : time : 392, Operation : delete, fitness : -1.0
ID#95 : time : 207, Operation : delete, fitness : -1.0
ID#96 : time : 580, Operation : delete, fitness : 0.92
ID#97 : time : 377, Operation : replace, fitness : -1.0
ID#98 : time : 258, Operation : replace, fitness : -1.0
ID#99 : time : 516, Operation : replace, fitness : 0.88
ID#100 : time : 279, Operation : insert_before, fitness : -1.0
ID#101 : time : 520, Operation : delete, fitness : 0.88
ID#102 : time : 466, Operation : delete, fitness : 0.76
ID#103 : time : 266, Operation : delete, fitness : -1.0
ID#104 : time : 255, Operation : replace, fitness : -1.0
ID#105 : time : 18496, Operation : delete, fitness : 0.64
ID#106 : time : 319, Operation : insert_before, fitness : -1.0
ID#107 : time : 18413, Operation : delete, fitness : 0.64
ID#108 : time : 309, Operation : delete, fitness : -1.0
ID#109 : time : 546, Operation : insert_before, fitness : 0.92
ID#110 : time : 43, Operation : replace, fitness : -1.0
ID#111 : time : 502, Operation : delete, fitness : 0.92
